"PEP_ID","lat","lon","pred1983.m","pred1983.pred","pred1983.site","pred1983.sp"
1776,51.3667,7.61667,-0.339730977969936,118.126956514497,1776,"fagsyl"
1777,51.4333,7.78333,-0.332247903864041,118.464574469723,1777,"fagsyl"
1778,51.45,7.66667,-0.405801043419422,117.298674531606,1778,"fagsyl"
1780,51.3333,7.71667,-0.326514263753072,124.842346800562,1780,"fagsyl"
1782,51.6667,8.35,-0.297868463855467,120.992778673191,1782,"fagsyl"
1786,51.65,8.23333,-0.462681196316612,122.273003739897,1786,"fagsyl"
1787,51.6167,8.33333,-0.305199456213652,114.447977972589,1787,"fagsyl"
1788,51.45,8.43333,-0.4913496250141,122.166404936775,1788,"fagsyl"
1789,51.4833,8.43333,-0.339647815083379,126.405496246261,1789,"fagsyl"
1790,51.35,8.33333,-0.360010485625156,126.077762409381,1790,"fagsyl"
1791,51.3667,8.43333,-0.335135703459422,121.328947678474,1791,"fagsyl"
1792,51.3667,8.38333,-0.349714611427988,125.048061455391,1792,"fagsyl"
1794,51.25,8.16667,-0.336098312670987,126.230119934395,1794,"fagsyl"
1796,51.1833,8.3,-0.335507150964964,126.169562396882,1796,"fagsyl"
1797,51.3333,8.21667,-0.329475179493505,126.163778708541,1797,"fagsyl"
1798,51.3333,8.3,-0.294496213570409,123.926937912169,1798,"fagsyl"
1799,51.35,8.28333,-0.366966025196764,124.369748591414,1799,"fagsyl"
1802,51.1833,8.43333,-0.327161193080965,126.672635834242,1802,"fagsyl"
1803,51.15,8.28333,-0.529077745867363,129.749734876219,1803,"fagsyl"
1805,51.1833,8.11667,-0.244277133948828,130.86424897845,1805,"fagsyl"
1806,51.2,7.96667,-0.287958811741914,122.717777957896,1806,"fagsyl"
1808,51.1333,7.91667,-0.363681078049606,122.896566198448,1808,"fagsyl"
1809,51.0333,7.83333,-0.334093531334162,121.793364410538,1809,"fagsyl"
1810,51.1,7.86667,-0.30202120276565,131.284019494173,1810,"fagsyl"
1811,51.1333,7.98333,-0.349134180560722,127.485922305842,1811,"fagsyl"
1813,51.05,8,-0.233062735844385,125.806922597501,1813,"fagsyl"
1814,51.0167,7.78333,-0.439296082028058,130.107484960259,1814,"fagsyl"
1815,51.0333,8.15,-0.461561367546966,127.385198369628,1815,"fagsyl"
1816,51.1,8.06667,-0.284452977747955,120.208118389481,1816,"fagsyl"
1817,51.1167,8.16667,-0.334319565857534,125.964330275449,1817,"fagsyl"
1818,50.9833,8.11667,-0.339034840610652,123.412895713796,1818,"fagsyl"
1819,50.9,8.03333,-0.33497552407573,124.62622509893,1819,"fagsyl"
1820,50.8667,8.03333,-0.399879553911872,122.826558508168,1820,"fagsyl"
1821,50.75,8.08333,-0.199540986115614,121.71089273007,1821,"fagsyl"
1822,50.7167,8.15,-0.488423797755811,120.265109481349,1822,"fagsyl"
1823,50.8,8.01667,-0.337725218023597,122.423959967092,1823,"fagsyl"
1826,51.0167,7.98333,-0.334061612376071,121.560152309757,1826,"fagsyl"
1827,50.9,7.86667,-0.308664941400788,124.247466175715,1827,"fagsyl"
1828,50.9667,8.1,-0.459510430696856,123.280331271266,1828,"fagsyl"
1829,50.9833,8.05,-0.333295416626492,125.259251114469,1829,"fagsyl"
1831,50.8833,8.16667,-0.224372881531226,119.858691893411,1831,"fagsyl"
1832,50.9167,8.1,-0.376154864264407,119.987350251223,1832,"fagsyl"
1834,51.55,7.91667,-0.320035946383373,115.89824216923,1834,"fagsyl"
1838,51.5,7.98333,-0.0826602299500711,116.920125609614,1838,"fagsyl"
1839,51.5,8.05,-0.384154977951071,107.250077605512,1839,"fagsyl"
1840,51.5,8.13333,-0.852184798440303,120.151715306466,1840,"fagsyl"
1842,51.65,8.13333,-0.374858551489897,116.738627785823,1842,"fagsyl"
1843,51.6333,8.1,-0.324118958904684,120.606028077023,1843,"fagsyl"
1846,51.05,8.4,-0.428622269239969,128.492782676022,1846,"fagsyl"
1847,50.9333,8.41667,-0.365524946168566,122.730264146532,1847,"fagsyl"
1848,51.0167,8.41667,-0.334676907897132,122.931195998717,1848,"fagsyl"
1850,50.9833,8.46667,-0.343855468431796,127.027898508206,1850,"fagsyl"
1851,51,8.36667,-0.361222814798873,126.374104826126,1851,"fagsyl"
1852,51.1,8.5,-0.197667065640815,127.639315672661,1852,"fagsyl"
1854,50.9167,8.36667,-0.329027062409672,125.833242101654,1854,"fagsyl"
1855,50.9167,8.45,-0.335256700587713,121.884521392435,1855,"fagsyl"
1860,51.5,7.53333,-0.376495871114579,120.798090980035,1860,"fagsyl"
1862,51.55,7.36667,-0.330748482913186,119.514136761281,1862,"fagsyl"
1864,51.35,7.43333,-0.279059801556034,118.319019797546,1864,"fagsyl"
1865,51.35,7.5,-0.340444129077748,121.239338723952,1865,"fagsyl"
1869,51.65,7.48333,-0.329883538173778,118.395141823535,1869,"fagsyl"
1871,51.4667,7.36667,-0.169707290434282,114.814681256554,1871,"fagsyl"
1872,51.3,7.36667,-0.625589561679952,124.394877265318,1872,"fagsyl"
1874,51.4,7.18333,-0.333770851802093,118.543684867972,1874,"fagsyl"
1876,51.4,7.43333,-0.161456837382264,121.439655377821,1876,"fagsyl"
1877,51.2833,7.3,-0.335572162517962,118.515816137658,1877,"fagsyl"
1879,51.3667,7.25,-0.378207082944228,117.788433818845,1879,"fagsyl"
1880,51.2667,7.48333,-0.248551508128995,125.192661297489,1880,"fagsyl"
1882,51.4167,7.11667,-0.334124508344529,119.931235958781,1882,"fagsyl"
1884,51.45,7.53333,-0.33227368675389,120.740747957927,1884,"fagsyl"
1885,51.4333,7.58333,-0.297640207391189,115.732391583649,1885,"fagsyl"
1886,51.4167,7.53333,-0.326733302571777,117.416628559722,1886,"fagsyl"
1887,51.5833,7.66667,-0.298500212152625,117.074410323876,1887,"fagsyl"
1888,51.5333,7.68333,-0.550466961797983,124.326465701857,1888,"fagsyl"
1889,51.6,7.76667,-0.408513210357731,117.129114395384,1889,"fagsyl"
1892,51.5833,7.88333,-0.367838221951932,120.353037164821,1892,"fagsyl"
1893,51.5833,7.85,-0.337879218650113,114.792103497765,1893,"fagsyl"
1894,51.6333,7.93333,-0.351922781451575,126.719852816943,1894,"fagsyl"
1895,51.65,7.86667,-0.468202328845513,107.595965572771,1895,"fagsyl"
1899,50.5833,8.66667,-0.342378990490984,123.313296446831,1899,"fagsyl"
1902,50.1,8.76667,-0.319639365208372,116.177870532305,1902,"fagsyl"
1904,50.75,9.26667,-0.429677115406737,120.589903171611,1904,"fagsyl"
1905,50.6833,9.05,-0.434458334696641,119.536501568299,1905,"fagsyl"
1906,50.75,9.33333,-0.376708928018283,123.626674380962,1906,"fagsyl"
1908,50.75,9.46667,-0.728187750755648,122.626929302022,1908,"fagsyl"
1909,50.7667,9.11667,-0.337163987577147,122.342588359909,1909,"fagsyl"
1910,50.6167,9.21667,-0.108152744426099,117.608089948057,1910,"fagsyl"
1911,50.6167,9.11667,-0.319541057630402,124.74826815326,1911,"fagsyl"
1912,50.7,9.1,-0.333534751786457,117.672263190462,1912,"fagsyl"
1913,50.65,9.26667,-0.334564056385829,113.902614946446,1913,"fagsyl"
1914,50.65,9.2,-0.333912565024841,127.047024680078,1914,"fagsyl"
1916,49.7,8.63333,-0.335701498346588,117.604506113291,1916,"fagsyl"
1917,49.7,8.65,-0.334338062122952,112.022992454472,1917,"fagsyl"
1920,49.6667,8.65,-0.267260007292669,110.541540038448,1920,"fagsyl"
1921,49.65,8.65,-0.331587619161822,108.346255327961,1921,"fagsyl"
1922,49.65,8.7,-0.335857674527685,110.241563904393,1922,"fagsyl"
1924,49.6,8.46667,-0.273145140194295,116.967089708151,1924,"fagsyl"
1926,49.6,8.73333,-0.333944378543004,113.363380395028,1926,"fagsyl"
1927,49.6167,8.66667,-0.270768073002344,110.313864006352,1927,"fagsyl"
1928,49.7167,8.68333,-0.33411204190204,107.635254722046,1928,"fagsyl"
1929,49.6833,8.73333,-0.439723500656105,122.164390270364,1929,"fagsyl"
1930,49.6833,8.73333,-0.33368453649318,111.666809468041,1930,"fagsyl"
1931,49.5333,8.56667,-0.338642852985831,112.345557673489,1931,"fagsyl"
1932,49.7333,8.61667,-0.336516745360944,104.450838437365,1932,"fagsyl"
1933,50.3333,9.06667,-0.30660396237393,109.486456590752,1933,"fagsyl"
1934,50.3667,9.03333,-0.139591327393477,109.503540349827,1934,"fagsyl"
1935,50.45,9.13333,-0.431682215779832,118.828139591908,1935,"fagsyl"
1936,50.3667,9.15,-0.448410156706593,121.328087955745,1936,"fagsyl"
1937,50.2667,9.1,-0.334650421681945,105.233358515763,1937,"fagsyl"
1939,50.4167,8.98333,-0.135879014431604,113.746535714357,1939,"fagsyl"
1940,50.5167,9.11667,-0.33357401541054,112.344423546796,1940,"fagsyl"
1942,49.7333,8.63333,-0.336013000228365,107.050935912419,1942,"fagsyl"
1945,49.75,8.63333,-0.332068892596441,112.657150564014,1945,"fagsyl"
1948,49.8,8.6,-0.212370966446038,111.970594478175,1948,"fagsyl"
1949,49.8667,8.76667,-0.487331371673078,109.923282205469,1949,"fagsyl"
1950,49.85,8.7,-0.280112987485984,116.154625854401,1950,"fagsyl"
1953,49.7667,8.88333,-0.240252660564012,118.015793025842,1953,"fagsyl"
1954,49.9,8.85,-0.278027629696552,114.642458064915,1954,"fagsyl"
1955,49.8667,9.01667,-0.807686386121998,127.197476709019,1955,"fagsyl"
1956,49.95,8.85,-0.469434936114653,112.389018794475,1956,"fagsyl"
1957,49.8,8.83333,-0.334139789658042,109.949859943322,1957,"fagsyl"
1958,49.8667,8.93333,-0.349752512469773,109.691887590077,1958,"fagsyl"
1959,49.8333,8.9,-0.333685800166317,107.800639877739,1959,"fagsyl"
1962,49.8833,9,-0.477552101531185,119.372015985498,1962,"fagsyl"
1965,49.5667,8.98333,-0.281789263384019,119.409463292336,1965,"fagsyl"
1966,49.6167,9.05,-0.261819048036807,121.498495735986,1966,"fagsyl"
1967,49.6667,9,-0.328062727176232,116.00793492396,1967,"fagsyl"
1969,49.75,9.1,-0.0622079960054334,116.622515036761,1969,"fagsyl"
1970,49.5167,9.01667,-0.323385333470766,112.119980034422,1970,"fagsyl"
1971,49.5833,9.08333,-0.307852665156016,121.092129296884,1971,"fagsyl"
1972,49.5833,8.98333,-0.334874971983039,115.841645164848,1972,"fagsyl"
1974,49.7333,9,-0.330389007968231,116.70105741158,1974,"fagsyl"
1975,49.6833,9,-0.340836535700863,117.537661518319,1975,"fagsyl"
1976,49.8167,9.03333,-0.280131743419067,115.745139048663,1976,"fagsyl"
1979,49.7167,8.86667,-0.271109352227622,113.830498800945,1979,"fagsyl"
1980,49.7167,8.83333,-0.274910276892539,112.22082287425,1980,"fagsyl"
1981,49.7833,9.03333,-0.385929339716065,113.726737318354,1981,"fagsyl"
1982,49.5,8.91667,-0.260585700065452,117.27275424932,1982,"fagsyl"
1987,50.4333,8.66667,-0.298541349074818,114.387224635794,1987,"fagsyl"
1988,50.3333,8.75,-0.258601894553617,117.272775458731,1988,"fagsyl"
1989,50.2333,8.76667,-0.415550029721607,110.344471614701,1989,"fagsyl"
1990,50.2333,8.86667,-0.324448320164375,115.137341780058,1990,"fagsyl"
1991,50.45,8.78333,-0.340576484024614,118.401466875819,1991,"fagsyl"
1992,50.3667,8.73333,-0.331137729946869,116.222301392054,1992,"fagsyl"
1993,50.3167,8.85,-0.336975769795834,117.686759747817,1993,"fagsyl"
1995,50.4667,8.65,-0.337976293949794,116.396442101641,1995,"fagsyl"
1996,50.2667,8.7,-0.330097652779954,114.060696292218,1996,"fagsyl"
1997,50.1833,8.73333,-0.142249815777472,113.302472221863,1997,"fagsyl"
1999,50.6833,8.83333,-0.335642961395376,110.016877538011,1999,"fagsyl"
2000,50.5833,8.75,-0.198287686114719,118.068914240527,2000,"fagsyl"
2001,50.6167,8.86667,-0.0852810295342425,115.773423011287,2001,"fagsyl"
2003,50.6,8.78333,-0.332647799366907,116.797275577158,2003,"fagsyl"
2005,50.6,8.96667,-0.335853564512015,115.95071964546,2005,"fagsyl"
2006,50.5833,8.63333,-0.213451115154597,121.796837558334,2006,"fagsyl"
2008,50.55,8.98333,-0.324173890512208,116.774438522003,2008,"fagsyl"
2009,50.5167,8.81667,-0.168675160459683,113.50508992826,2009,"fagsyl"
2010,50.5167,8.91667,-0.317263211923454,118.750991523236,2010,"fagsyl"
2011,50.6667,8.73333,-0.335014122845517,119.209132095633,2011,"fagsyl"
2012,50.6667,8.96667,-0.333349499347596,119.555337985899,2012,"fagsyl"
2019,49.9167,8.48333,-0.50449627915031,113.694739514997,2019,"fagsyl"
2020,49.9667,8.56667,-0.337460718540681,119.512767745221,2020,"fagsyl"
2021,50,8.58333,-0.346502677626674,113.187839963058,2021,"fagsyl"
2022,50.0167,8.58333,-0.341792549162373,118.96906793814,2022,"fagsyl"
2023,50.6333,9.45,-0.364764271523549,124.35675197718,2023,"fagsyl"
2024,50.4667,9.31667,-0.241235626826044,125.701625059769,2024,"fagsyl"
2026,50.4833,9.33333,-0.335318844268294,120.324564627323,2026,"fagsyl"
2027,50.5667,9.35,-0.255469836677956,122.341559222056,2027,"fagsyl"
2028,50.5333,9.33333,-0.25061637151842,120.699736752523,2028,"fagsyl"
2029,50.55,9.3,-0.214240561707705,128.509140362039,2029,"fagsyl"
2030,50.6333,9.4,-0.285623077037573,120.336080782203,2030,"fagsyl"
2032,50.6833,9.56667,-0.299588743349883,119.411235601961,2032,"fagsyl"
2034,50.5667,9.45,-0.326580082811779,127.459115621883,2034,"fagsyl"
2036,50.6833,9.46667,-0.298690489856184,122.12357901834,2036,"fagsyl"
2037,50.0167,8.78333,-0.33348828434598,113.494363196349,2037,"fagsyl"
2038,50,8.71667,-0.176712635508456,113.030663843541,2038,"fagsyl"
2040,49.9667,8.66667,-0.150665713500313,115.474722821774,2040,"fagsyl"
2042,50.0833,8.86667,-0.334600854318763,115.778982066427,2042,"fagsyl"
2046,50.1167,8.85,-0.343827642683392,113.687322778586,2046,"fagsyl"
2049,50.1167,8.91667,-0.495455358086641,116.459094478755,2049,"fagsyl"
2050,50.55,9.66667,-0.189646652459697,118.912757031367,2050,"fagsyl"
2051,51.3167,9.43333,-0.323128060293238,117.836331840737,2051,"fagsyl"
2052,51.3,9.46667,-0.181696241338536,113.831944974435,2052,"fagsyl"
2053,50.8167,8.78333,-0.250457580258911,115.359720348628,2053,"fagsyl"
2054,51.1833,9.93333,-0.481782299462556,122.854251726183,2054,"fagsyl"
2055,51.1833,10.1167,-0.228227105508509,117.192094521637,2055,"fagsyl"
2056,51.1833,10.05,-0.345585222437522,119.848637763236,2056,"fagsyl"
2057,51.2333,9.93333,-0.310286027661684,116.663866964285,2057,"fagsyl"
2058,51.2,9.9,-0.335492790549022,117.331834337411,2058,"fagsyl"
2059,51.2,10.0667,-0.430677581777293,122.274440709321,2059,"fagsyl"
2060,51.05,10.0833,-0.273378233159236,120.37190777602,2060,"fagsyl"
2061,51.2167,10.0167,-0.231357045904693,116.704999163836,2061,"fagsyl"
2062,51.15,10,-0.334255361712304,117.496424573143,2062,"fagsyl"
2068,51.0167,9.05,-0.335145055347412,123.72121198533,2068,"fagsyl"
2069,50.9833,8.73333,-0.212574455745589,121.381786233941,2069,"fagsyl"
2070,51.0667,8.8,-0.331441857237459,116.328693094959,2070,"fagsyl"
2071,50.9833,8.96667,-0.335183519084099,122.250322033376,2071,"fagsyl"
2072,51.0333,8.73333,-0.276014798961593,121.277826438211,2072,"fagsyl"
2074,50.9833,8.55,-0.258422527504831,117.504883762818,2074,"fagsyl"
2075,50.9667,8.5,-0.398668505395238,120.677751888897,2075,"fagsyl"
2076,51.1,8.76667,-0.303600053199901,118.163763095717,2076,"fagsyl"
2077,51.1667,8.9,-0.227512103744179,117.783480158779,2077,"fagsyl"
2078,51.0667,8.98333,-0.346412050537433,119.958524537546,2078,"fagsyl"
2080,50.9667,8.86667,-0.162873864851523,120.403286307898,2080,"fagsyl"
2081,51.0833,8.73333,-0.416163680464623,118.965518433402,2081,"fagsyl"
2083,51.2167,9.38333,-0.331885622481245,121.821798480212,2083,"fagsyl"
2084,51.05,9.28333,-0.364618190320212,116.398020819784,2084,"fagsyl"
2085,50.9667,9.51667,-0.335330046818848,122.176383434051,2085,"fagsyl"
2086,51.1333,9.28333,-0.33454506634409,123.361483531886,2086,"fagsyl"
2087,51.0333,9.4,-0.402141189331455,117.856158036683,2087,"fagsyl"
2089,50.9333,9.55,-0.334363420966236,122.07383057637,2089,"fagsyl"
2090,50.9833,9.26667,-0.2947360139079,117.163664351481,2090,"fagsyl"
2091,51.0333,9.53333,-0.635065381456744,118.691382734934,2091,"fagsyl"
2092,51,9.41667,-0.338780394484203,118.090083396106,2092,"fagsyl"
2098,50.5833,9.88333,-0.337116212675572,116.903243525698,2098,"fagsyl"
2099,50.4333,9.56667,-0.253836952535681,122.920831584633,2099,"fagsyl"
2100,50.45,9.91667,-0.558320359779184,134.482080994944,2100,"fagsyl"
2101,50.5,9.56667,-0.327314401046201,121.168766591351,2101,"fagsyl"
2102,50.5833,9.65,-0.229416594716809,126.205406971937,2102,"fagsyl"
2104,50.5833,10.0167,-0.232327651077707,123.908578194667,2104,"fagsyl"
2107,50.5,9.48333,-0.647138602672964,122.932760390024,2107,"fagsyl"
2109,50.55,9.71667,-0.33765079280195,123.763824499658,2109,"fagsyl"
2110,50.55,9.85,-0.33506498518667,120.701235159426,2110,"fagsyl"
2111,50.6167,9.71667,-0.251234985539223,121.94731292603,2111,"fagsyl"
2112,50.5667,9.76667,-0.279687690163197,123.25793858318,2112,"fagsyl"
2113,50.4167,9.65,-0.33649057158102,124.496444012929,2113,"fagsyl"
2114,50.6,9.51667,-0.328151080276199,121.417508496538,2114,"fagsyl"
2116,50.55,9.58333,-0.33623127561467,117.916495136878,2116,"fagsyl"
2117,50.5667,9.71667,-0.475699236487349,111.625206553278,2117,"fagsyl"
2118,50.5167,9.73333,-0.334656353135999,121.350876356354,2118,"fagsyl"
2120,50.6333,9.51667,-0.293687303085665,121.683264400358,2120,"fagsyl"
2122,50.5333,9.65,-0.30320109575686,119.895670579371,2122,"fagsyl"
2123,50.6333,10.0167,-0.24775108937059,119.756304154429,2123,"fagsyl"
2124,50.6333,10.0333,-0.33702342767757,119.871732606472,2124,"fagsyl"
2126,50.5,10.0167,-0.51216534877104,129.438333229543,2126,"fagsyl"
2127,50.9,9.75,-0.347679556958031,119.707965721035,2127,"fagsyl"
2130,50.8333,9.56667,-0.103480498220173,117.416700968629,2130,"fagsyl"
2131,50.9167,9.8,-0.274575630566365,120.738110502908,2131,"fagsyl"
2132,50.7833,9.56667,-0.330281880485062,123.868964243631,2132,"fagsyl"
2133,50.85,10,-0.264064983000704,119.511779444613,2133,"fagsyl"
2134,50.8667,9.76667,-0.335542974266599,121.411324289727,2134,"fagsyl"
2135,51.55,9.53333,-0.337604998656438,121.562380533172,2135,"fagsyl"
2136,51.6,9.55,-0.379939275494009,118.874009516783,2136,"fagsyl"
2137,51.45,9.41667,-0.437349747079387,125.098999849067,2137,"fagsyl"
2138,51.4833,9.25,-0.271902985911052,120.230787875644,2138,"fagsyl"
2139,51.5,9.38333,-0.336689851982441,116.397475890915,2139,"fagsyl"
2140,51.4,9.46667,-0.458065060916195,122.410082788473,2140,"fagsyl"
2141,51.4167,9.53333,-0.337363693026237,118.571185734579,2141,"fagsyl"
2142,51.4333,9.48333,-0.300917461313174,121.429802083581,2142,"fagsyl"
2143,51.65,9.45,-0.338969870816617,118.268027695012,2143,"fagsyl"
2144,51.6333,9.56667,-0.319682196473199,118.021110105475,2144,"fagsyl"
2145,51.4667,9.48333,0.357237953767587,119.326339510319,2145,"fagsyl"
2146,51.45,9.48333,-0.281909880846904,117.51754525814,2146,"fagsyl"
2147,51.6,9.6,-0.334561057941883,114.79518990054,2147,"fagsyl"
2148,51.5,9.6,-0.301620611309763,121.222426131204,2148,"fagsyl"
2151,50.8167,9.8,-0.51916741876235,116.367956164346,2151,"fagsyl"
2153,50.75,9.81667,-0.234072820865163,120.322961020025,2153,"fagsyl"
2155,50.6333,9.83333,-0.334349111932845,119.473127416443,2155,"fagsyl"
2157,50.6667,9.7,-0.270946439581463,118.993854925711,2157,"fagsyl"
2158,50.6167,9.9,-0.145415618068927,119.482792876758,2158,"fagsyl"
2159,50.7333,9.75,-0.335528381818636,117.7998532419,2159,"fagsyl"
2162,50.7833,9.86667,-0.241431120362824,124.30527527749,2162,"fagsyl"
2164,51.2667,9.38333,-0.256965486313208,119.14995815819,2164,"fagsyl"
2165,51.2833,9.6,-0.455119373567251,126.115336480005,2165,"fagsyl"
2166,51.2833,9.63333,-0.197395199348782,116.754435561446,2166,"fagsyl"
2167,51.3167,9.55,-0.37691138796918,115.62413726567,2167,"fagsyl"
2168,51.3833,9.51667,-0.519500251955477,118.684058930597,2168,"fagsyl"
2170,51.2333,9.56667,-0.494232581486123,123.324783331302,2170,"fagsyl"
2171,51.2667,9.41667,-0.422710536880003,113.113714352189,2171,"fagsyl"
2172,50.8167,8.96667,-0.368527596596474,122.996463276785,2172,"fagsyl"
2179,50.8833,8.76667,-0.341309480864607,113.120878862291,2179,"fagsyl"
2181,50.8167,8.91667,-0.336527095521813,120.156301493362,2181,"fagsyl"
2182,50.6833,8.6,-0.2645877981869,119.151672896564,2182,"fagsyl"
2185,50.9667,8.71667,-0.336505289917593,115.30156180944,2185,"fagsyl"
2186,50.85,9.11667,-0.422771580009848,118.788388998855,2186,"fagsyl"
2187,50.7333,8.7,-0.335939591627534,115.499318753303,2187,"fagsyl"
2189,50.8833,8.91667,-0.336303778176174,114.838114519902,2189,"fagsyl"
2190,50.7667,8.96667,-0.334134859702969,123.052844061865,2190,"fagsyl"
2193,50.8333,8.76667,-0.260766850929869,117.046061899096,2193,"fagsyl"
2194,50.8833,8.98333,-0.355023174387641,117.312810485266,2194,"fagsyl"
2196,51.0667,9.61667,-0.335887046877296,112.053560584472,2196,"fagsyl"
2198,51.1333,9.41667,-0.339020676681038,123.417380714121,2198,"fagsyl"
2199,51.1667,9.66667,-0.256614813618994,120.690176125213,2199,"fagsyl"
2200,51.1667,9.51667,-0.291420966344547,122.09497980411,2200,"fagsyl"
2201,51.1,9.71667,-0.332490949785795,125.44596248839,2201,"fagsyl"
2202,51.1333,9.4,-0.270960061278497,123.199698471431,2202,"fagsyl"
2203,51.1,9.53333,-0.121435581632622,117.383044951774,2203,"fagsyl"
2204,51.1333,9.55,-0.27172367749905,117.643553757194,2204,"fagsyl"
2208,50.9833,9.93333,-0.338998523946405,114.006244110023,2208,"fagsyl"
2209,50.9667,9.8,-0.363096520674854,122.395444895738,2209,"fagsyl"
2210,51.0333,9.9,-0.226620202107717,116.602265616287,2210,"fagsyl"
2214,50.9667,9.91667,-0.334344322647688,111.784636371782,2214,"fagsyl"
2215,50.9833,9.71667,-0.336860756548733,114.785833659272,2215,"fagsyl"
2216,50.9833,9.53333,-0.271110209235189,117.576187019972,2216,"fagsyl"
2217,51.0167,9.93333,-0.253021466354563,115.418740553203,2217,"fagsyl"
2220,51.0667,9.71667,-0.332065925164251,113.844896186968,2220,"fagsyl"
2221,50.95,10.0333,-0.566631792872672,124.881576867776,2221,"fagsyl"
2222,50.95,9.96667,-0.289684090024681,116.733127295391,2222,"fagsyl"
2223,51.0333,9.83333,-0.288237205706645,119.338973342014,2223,"fagsyl"
2225,50.95,9.86667,-0.152709540408544,115.908204510431,2225,"fagsyl"
2226,51,9.73333,-0.337659305271699,120.671780666954,2226,"fagsyl"
2227,51.0667,9.93333,-0.335457278437153,120.976440562481,2227,"fagsyl"
2228,51,9.65,-0.286824021141976,120.634164473375,2228,"fagsyl"
2230,51.05,9.86667,-0.265500239359828,120.219257589952,2230,"fagsyl"
2231,51.3667,8.81667,-0.336983999196344,122.166266108814,2231,"fagsyl"
2233,51.15,9.15,-0.282852945708163,116.257067983405,2233,"fagsyl"
2234,51.05,9.06667,-0.341452002874272,121.7365609617,2234,"fagsyl"
2235,51.3833,9.01667,-0.336152541204602,115.534937176706,2235,"fagsyl"
2236,51.1667,9.13333,-0.293284710956448,118.218511033396,2236,"fagsyl"
2237,51.3,9.03333,-0.338312580071498,115.333311108348,2237,"fagsyl"
2240,51.1667,8.83333,-0.260190840708624,122.108407692443,2240,"fagsyl"
2241,51.1333,9.01667,-0.236090667628386,115.491815175759,2241,"fagsyl"
2242,51.35,8.73333,-0.440606456109559,130.061596336723,2242,"fagsyl"
2244,51.15,9.05,-0.289474155251844,114.799674539032,2244,"fagsyl"
2245,51.2833,8.86667,-0.326976358869926,122.504540580303,2245,"fagsyl"
2247,51.25,8.95,-0.335265335290868,119.549166592323,2247,"fagsyl"
2248,51.3667,8.98333,-0.338274355415767,114.220896912652,2248,"fagsyl"
2250,51.4667,9.01667,-0.25925858791298,120.412979174227,2250,"fagsyl"
2252,51.25,9,-0.317424804399492,123.403714287126,2252,"fagsyl"
2253,51.35,8.7,-0.276184608217006,123.670524803686,2253,"fagsyl"
2254,51.3333,8.76667,-0.370344732196013,124.454365469871,2254,"fagsyl"
2255,51.3333,8.96667,-0.5472242236206,116.836643334013,2255,"fagsyl"
2258,51.3,8.61667,-0.335032259467274,128.541345775735,2258,"fagsyl"
2259,51.5167,9,-0.245970804964191,118.50163938888,2259,"fagsyl"
2263,51.2,9.71667,-0.337181378841157,116.215590905655,2263,"fagsyl"
2267,51.3167,9.91667,-0.369737900306711,117.033443081086,2267,"fagsyl"
2269,51.2667,9.96667,-0.509701885897126,115.872181921749,2269,"fagsyl"
2270,51.2667,9.85,-0.331874910881866,120.965153419131,2270,"fagsyl"
2271,51.2,9.76667,-0.333990125432073,120.261476758495,2271,"fagsyl"
2272,51.2667,9.73333,-0.434307674981871,122.684052087662,2272,"fagsyl"
2274,51.35,9.86667,-0.335167996757768,119.942758726086,2274,"fagsyl"
2276,51.2833,9.2,-0.330736190872711,127.012730731662,2276,"fagsyl"
2277,51.3333,9.28333,-0.321729647263809,125.163543702282,2277,"fagsyl"
2278,51.35,9.35,-0.127695004464582,117.099778055014,2278,"fagsyl"
2282,51.45,9.25,-0.256654637036487,114.067695801857,2282,"fagsyl"
2284,51.3333,9.16667,-0.231702731639406,120.250876269467,2284,"fagsyl"
2286,51.2333,9.26667,-0.444558459164076,119.110822595657,2286,"fagsyl"
2287,50.95,9.21667,-0.361318176769592,120.792663157658,2287,"fagsyl"
2288,50.9,9.21667,-0.241395661449885,122.232723799977,2288,"fagsyl"
2289,50.9833,9.33333,-0.334412963480148,115.97382441601,2289,"fagsyl"
2292,50.8333,9.25,-0.329923632365015,118.628227879422,2292,"fagsyl"
2294,50.8833,9.35,-0.424059412578992,122.781254752713,2294,"fagsyl"
2295,50.8667,9.46667,-0.200139820713332,116.418755954987,2295,"fagsyl"
2296,51,9.06667,-0.242724122950771,116.266782128196,2296,"fagsyl"
2297,50.9667,9.1,-0.335286699603138,116.954381262558,2297,"fagsyl"
2299,50.9667,9.31667,-0.333452467576059,114.373572403015,2299,"fagsyl"
2300,50.9167,9.18333,-0.397152831302319,122.81268140786,2300,"fagsyl"
2302,50.9167,9.25,-0.313819848034618,119.137555330845,2302,"fagsyl"
2305,50.0833,8.51667,-0.295921122028678,114.34091781252,2305,"fagsyl"
2306,50.1167,8.65,-0.44382622612707,115.00972780047,2306,"fagsyl"
2307,50.0833,8.56667,-0.335904361221533,113.918965518529,2307,"fagsyl"
2308,50.1667,8.68333,-0.333887311564186,111.801232244491,2308,"fagsyl"
2309,50.15,8.61667,-0.280272441800892,116.743170894321,2309,"fagsyl"
2310,50.1333,8.91667,-0.336101507673861,117.58714657513,2310,"fagsyl"
2311,50.1,8.3,-0.183293846371115,113.344874666137,2311,"fagsyl"
2314,50.1,8.23333,-0.377096700954099,111.769664269133,2314,"fagsyl"
