"Lat","Lon","MeanDateLeaf","lodoy","daylength"
39.73,-8.93,94.6,94,12.7448964699844
42.72,-8.93,96.7,96,12.9141881488976
42.88,-8.93,97.7,97,12.9668013896316
43.05,-8.93,100,100,13.1159817732197
43.21,-8.93,99.2,99,13.0737279203283
51.68,-8.93,107.1,107,13.9409705629027
51.84,-8.93,107.7,107,13.9519852394735
52.01,-8.93,109.1,109,14.0928431441879
52.18,-8.93,109.5,109,14.1055835838887
52.34,-8.93,110.9,110,14.1826731580472
52.51,-8.93,108.4,108,14.0649418736579
52.67,-8.93,107.3,107,14.0105020794649
52.84,-8.93,107.6,107,14.0227822243165
53.01,-8.93,108,108,14.1023624024129
53.17,-8.93,109,109,14.1819260191072
53.34,-8.93,107.2,107,14.0595069109681
53.51,-8.93,108.1,108,14.1407288728401
53.67,-8.93,109.4,109,14.2219460252778
53.84,-8.93,109.8,109,14.2357877767642
54,-8.93,109.7,109,14.2489269724088
54.17,-8.93,109.8,109,14.2630078262635
54.34,-8.93,109.7,109,14.2772146971191
37.24,-8.76,93.8,93,12.649183952706
37.4,-8.76,94,94,12.6921041878813
38.73,-8.76,94.1,94,12.7217846209291
38.9,-8.76,93.9,93,12.6837974478226
39.06,-8.76,94.2,94,12.7293333748465
39.23,-8.76,94.6,94,12.7332518559857
39.4,-8.76,94.9,94,12.7371908402695
39.56,-8.76,95.7,95,12.783693517797
39.73,-8.76,95.2,95,12.7879340469982
39.89,-8.76,95.2,95,12.7919456818422
40.06,-8.76,94.8,94,12.7526818576504
40.23,-8.76,94.9,94,12.7567241938533
40.39,-8.76,94.9,94,12.7605487052637
42.05,-8.76,97.6,97,12.9413253316163
42.72,-8.76,97.7,97,12.9618341375261
42.88,-8.76,98.5,98,13.0145991736175
43.05,-8.76,100.5,100,13.1159817732197
43.21,-8.76,100.4,100,13.1218265570076
43.38,-8.76,98.4,98,13.0311558609123
51.68,-8.76,106.3,106,13.8769187553429
51.84,-8.76,107.3,107,13.9519852394735
52.01,-8.76,108.5,108,14.0284267663072
52.18,-8.76,110.2,110,14.1701823541423
52.34,-8.76,108.7,108,14.0524271112435
52.51,-8.76,108,108,14.0649418736579
52.67,-8.76,106.4,106,13.9439725289385
52.84,-8.76,106.1,106,13.9558140943666
53.01,-8.76,107.4,107,14.035166021971
53.17,-8.76,107.5,107,14.0469174391149
53.34,-8.76,106.8,106,13.9912253610367
53.51,-8.76,108.2,108,14.1407288728401
53.67,-8.76,109.3,109,14.2219460252778
53.84,-8.76,109.9,109,14.2357877767642
54,-8.76,110.2,110,14.3183318069989
54.17,-8.76,113.3,113,14.5409829778605
54.34,-8.76,111.4,111,14.417686506971
70.94,-8.76,171.9,171,24
37.24,-8.59,93.8,93,12.649183952706
37.4,-8.59,94.4,94,12.6921041878813
37.57,-8.59,94.2,94,12.6958335662828
37.73,-8.59,93.8,93,12.6592251563383
37.9,-8.59,93.9,93,12.6627425781316
38.07,-8.59,94,94,12.7069101607436
38.23,-8.59,94.1,94,12.7104892524186
38.4,-8.59,94.2,94,12.7143107278228
38.56,-8.59,94.1,94,12.7179251822745
38.73,-8.59,94,94,12.7217846209291
38.9,-8.59,94.3,94,12.7256639255865
39.06,-8.59,94.4,94,12.7293333748465
39.23,-8.59,94.8,94,12.7332518559857
39.4,-8.59,94.9,94,12.7371908402695
39.56,-8.59,95.6,95,12.783693517797
39.73,-8.59,96.4,96,12.8308722236115
39.89,-8.59,95.5,95,12.7919456818422
40.06,-8.59,95.2,95,12.7962301110056
40.23,-8.59,95.1,95,12.8005375206519
40.39,-8.59,95.2,95,12.8046127722351
40.56,-8.59,95,95,12.8089655160094
40.72,-8.59,95.1,95,12.8130838923348
41.39,-8.59,96.6,96,12.8761200730853
41.55,-8.59,96.6,96,12.8806108148706
41.72,-8.59,96.7,96,12.885408275576
41.88,-8.59,98.1,98,12.982323934523
42.05,-8.59,97.6,97,12.9413253316163
42.22,-8.59,98.7,98,12.9931753728388
42.38,-8.59,97.7,97,12.9513685143103
42.55,-8.59,97.6,97,12.9565861748764
42.72,-8.59,97.1,97,12.9618341375261
42.88,-8.59,99.1,99,13.0622702715118
43.05,-8.59,100.3,100,13.1159817732197
43.21,-8.59,101.4,101,13.16978228845
43.38,-8.59,99,99,13.0796817922364
51.68,-8.59,106.1,106,13.8769187553429
51.84,-8.59,107,107,13.9519852394735
52.01,-8.59,107.9,107,13.9637806613429
52.18,-8.59,109.3,109,14.1055835838887
52.34,-8.59,108.5,108,14.0524271112435
52.51,-8.59,107.7,107,13.9990376169127
52.67,-8.59,106.6,106,13.9439725289385
52.84,-8.59,107.6,107,14.0227822243165
53.01,-8.59,108.6,108,14.1023624024129
53.17,-8.59,107.7,107,14.0469174391149
53.34,-8.59,107.9,107,14.0595069109681
53.51,-8.59,108.7,108,14.1407288728401
53.67,-8.59,108.8,108,14.1532128732759
53.84,-8.59,109.7,109,14.2357877767642
54,-8.59,111.6,111,14.3874880602085
54.17,-8.59,111.9,111,14.4025194841759
54.34,-8.59,114,114,14.6263986772702
54.83,-8.59,117.5,117,14.8853760395328
70.94,-8.59,167.2,167,24
37.24,-8.43,93.8,93,12.649183952706
37.4,-8.43,94.9,94,12.6921041878813
37.57,-8.43,94.7,94,12.6958335662828
37.73,-8.43,94,94,12.6993604458847
37.9,-8.43,94.1,94,12.7031258729099
38.07,-8.43,94.4,94,12.7069101607436
38.23,-8.43,94.9,94,12.7104892524186
38.4,-8.43,94.3,94,12.7143107278228
38.56,-8.43,94.3,94,12.7179251822745
38.73,-8.43,94.5,94,12.7217846209291
38.9,-8.43,94.5,94,12.7256639255865
39.06,-8.43,94.7,94,12.7293333748465
39.23,-8.43,94.8,94,12.7332518559857
39.4,-8.43,94.7,94,12.7371908402695
39.56,-8.43,94.9,94,12.7409170481765
39.73,-8.43,96.1,96,12.8308722236115
39.89,-8.43,96,96,12.8351305067149
40.06,-8.43,95.7,95,12.7962301110056
40.23,-8.43,95.2,95,12.8005375206519
40.39,-8.43,95.2,95,12.8046127722351
40.56,-8.43,95.3,95,12.8089655160094
40.72,-8.43,95.4,95,12.8130838923348
40.89,-8.43,95.5,95,12.8174829485919
41.05,-8.43,96.3,96,12.8666550278316
41.22,-8.43,96.4,96,12.8713744230681
41.39,-8.43,96.9,96,12.8761200730853
41.55,-8.43,96.9,96,12.8806108148706
41.72,-8.43,97.2,97,12.9313925775657
41.88,-8.43,97.9,97,12.9361948200899
42.05,-8.43,100,100,13.0801693765597
42.22,-8.43,97,97,12.9464851477286
42.38,-8.43,98.2,98,12.9983249890841
42.55,-8.43,98.3,98,13.0038271051686
42.72,-8.43,98.8,98,13.0093611549684
42.88,-8.43,98.3,98,13.0145991736175
43.05,-8.43,99.6,99,13.0681563570245
43.21,-8.43,101.9,101,13.16978228845
43.38,-8.43,99.9,99,13.0796817922364
51.84,-8.43,106.7,106,13.8875415404175
52.01,-8.43,107.3,107,13.9637806613429
52.18,-8.43,108.8,108,14.0407427343889
52.34,-8.43,108.9,108,14.0524271112435
52.51,-8.43,107.9,107,13.9990376169127
52.67,-8.43,107.2,107,14.0105020794649
52.84,-8.43,107.9,107,14.0227822243165
53.01,-8.43,108.5,108,14.1023624024129
53.17,-8.43,109.9,109,14.1819260191072
53.34,-8.43,108.6,108,14.1275755234087
53.51,-8.43,108.8,108,14.1407288728401
53.67,-8.43,108.2,108,14.1532128732759
53.84,-8.43,109.4,109,14.2357877767642
54,-8.43,110.8,110,14.3183318069989
54.17,-8.43,111.3,111,14.4025194841759
54.34,-8.43,111.8,111,14.417686506971
54.5,-8.43,110.8,110,14.361517727534
54.67,-8.43,114.2,114,14.6590896413866
54.83,-8.43,116,116,14.8156356173552
37.24,-8.26,94,94,12.6886108913793
37.4,-8.26,94.5,94,12.6921041878813
37.57,-8.26,94.7,94,12.6958335662828
37.73,-8.26,94.7,94,12.6993604458847
37.9,-8.26,94.5,94,12.7031258729099
38.07,-8.26,94.4,94,12.7069101607436
38.23,-8.26,94.6,94,12.7104892524186
38.4,-8.26,94.5,94,12.7143107278228
38.56,-8.26,94.7,94,12.7179251822745
38.73,-8.26,94.7,94,12.7217846209291
38.9,-8.26,94.8,94,12.7256639255865
39.06,-8.26,94.8,94,12.7293333748465
39.23,-8.26,95.2,95,12.7755252214676
39.4,-8.26,95.1,95,12.7797227666901
39.56,-8.26,95.1,95,12.783693517797
39.73,-8.26,95.4,95,12.7879340469982
39.89,-8.26,96,96,12.8351305067149
40.06,-8.26,96.4,96,12.8396783117557
40.23,-8.26,96.1,96,12.8442504642822
40.39,-8.26,95.7,95,12.8046127722351
40.56,-8.26,95.6,95,12.8089655160094
40.72,-8.26,96.1,96,12.8575677104699
40.89,-8.26,97.4,97,12.9068825733016
41.05,-8.26,98.2,98,12.9563411602868
41.22,-8.26,97.2,97,12.9165480317058
41.39,-8.26,98.2,98,12.9668992300154
41.55,-8.26,97.6,97,12.926318014226
41.72,-8.26,97.5,97,12.9313925775657
41.88,-8.26,99,99,13.028328374626
42.05,-8.26,100.2,100,13.0801693765597
42.22,-8.26,98.3,98,12.9931753728388
42.38,-8.26,100.9,100,13.0918532588168
42.55,-8.26,103.5,103,13.2379860000137
42.72,-8.26,102.7,102,13.1981281922998
42.88,-8.26,99.4,99,13.0622702715118
43.05,-8.26,100.5,100,13.1159817732197
43.21,-8.26,101.3,101,13.16978228845
43.38,-8.26,100,100,13.128072398787
51.84,-8.26,106.1,106,13.8875415404175
52.01,-8.26,106.8,106,13.8989170398076
52.18,-8.26,108.5,108,14.0407427343889
52.34,-8.26,107.7,107,13.9869543558417
52.51,-8.26,108.6,108,14.0649418736579
52.67,-8.26,107.4,107,14.0105020794649
52.84,-8.26,108.1,108,14.089535367905
53.01,-8.26,108.7,108,14.1023624024129
53.17,-8.26,108.8,108,14.1145347483577
53.34,-8.26,108.9,108,14.1275755234087
53.51,-8.26,109.3,109,14.2090285188365
53.67,-8.26,109.7,109,14.2219460252778
53.84,-8.26,110.9,110,14.3047500124614
54,-8.26,111.4,111,14.3874880602085
54.17,-8.26,112,112,14.4718896315838
54.34,-8.26,112.5,112,14.4875382625241
54.5,-8.26,114.1,114,14.6421757494971
54.67,-8.26,112.4,112,14.5183245593818
54.83,-8.26,114.1,114,14.6751527186106
55,-8.26,112.6,112,14.5496657814909
71.1,-8.26,169.4,169,24
37.24,-8.1,94,94,12.6886108913793
37.4,-8.1,94.7,94,12.6921041878813
37.57,-8.1,95.1,95,12.7356478262949
37.73,-8.1,94.9,94,12.6993604458847
37.9,-8.1,94.9,94,12.7031258729099
38.07,-8.1,94.5,94,12.7069101607436
38.23,-8.1,94.6,94,12.7104892524186
38.4,-8.1,94.8,94,12.7143107278228
38.56,-8.1,95.2,95,12.7591919411044
38.73,-8.1,95.6,95,12.7633049378488
38.9,-8.1,95.1,95,12.7674390492207
39.06,-8.1,94.8,94,12.7293333748465
39.23,-8.1,95.5,95,12.7755252214676
39.4,-8.1,95.4,95,12.7797227666901
39.56,-8.1,95.3,95,12.783693517797
39.73,-8.1,96,96,12.8308722236115
39.89,-8.1,96.5,96,12.8351305067149
40.06,-8.1,97.4,97,12.8830197960322
40.23,-8.1,97.8,97,12.8878563361345
40.39,-8.1,96.2,96,12.8485761484023
40.56,-8.1,96.7,96,12.8531963335359
40.72,-8.1,99.3,99,12.990342846788
40.89,-8.1,99.3,99,12.9958205662314
41.05,-8.1,100.3,100,13.0455356742069
41.22,-8.1,97.9,97,12.9165480317058
41.39,-8.1,98.3,98,12.9668992300154
41.55,-8.1,98.7,98,12.9719084791887
41.72,-8.1,98.9,98,12.9772598041107
41.88,-8.1,102.4,102,13.1655177763452
42.05,-8.1,105.5,105,13.3086596407475
42.22,-8.1,102.3,102,13.1786060233349
42.38,-8.1,103.5,103,13.2310672567887
42.55,-8.1,104,104,13.284352339104
42.72,-8.1,105,105,13.3380693512453
42.88,-8.1,100.8,100,13.1098070441995
43.05,-8.1,101.4,101,13.1636646301855
43.21,-8.1,102.1,102,13.2175869655933
43.38,-8.1,99.1,99,13.0796817922364
43.55,-8.1,98.5,98,13.0368512142992
43.71,-8.1,98.9,98,13.0422427629756
52.01,-8.1,106.5,106,13.8989170398076
52.18,-8.1,107.3,107,13.9756725685205
52.34,-8.1,108.5,108,14.0524271112435
52.51,-8.1,109.9,109,14.1306177333226
52.67,-8.1,108.6,108,14.0768160405573
52.84,-8.1,111.4,111,14.2883789046883
53.01,-8.1,108.5,108,14.1023624024129
53.17,-8.1,108.5,108,14.1145347483577
53.34,-8.1,108.9,108,14.1275755234087
53.51,-8.1,109.3,109,14.2090285188365
53.67,-8.1,109.7,109,14.2219460252778
53.84,-8.1,110.6,110,14.3047500124614
54,-8.1,111,111,14.3874880602085
54.17,-8.1,113.1,113,14.5409829778605
54.34,-8.1,113.5,113,14.5571142001566
54.5,-8.1,114.6,114,14.6421757494971
54.67,-8.1,112.7,112,14.5183245593818
54.83,-8.1,115.3,115,14.7455551750287
55,-8.1,115.1,115,14.7632830144046
55.16,-8.1,113.5,113,14.6370430016124
71.1,-8.1,193.7,193,24
37.24,-7.93,94.4,94,12.6886108913793
37.4,-7.93,95.1,95,12.7316730505426
37.57,-7.93,95.7,95,12.7356478262949
37.73,-7.93,95.3,95,12.739406725645
37.9,-7.93,95.1,95,12.7434198094508
38.07,-7.93,95.1,95,12.747452936978
38.23,-7.93,95.2,95,12.7512673230479
38.4,-7.93,95.2,95,12.75533997199
38.56,-7.93,95.5,95,12.7591919411044
38.73,-7.93,95.9,95,12.7633049378488
38.9,-7.93,95.6,95,12.7674390492207
39.06,-7.93,95.1,95,12.7713494697047
39.23,-7.93,95.3,95,12.7755252214676
39.4,-7.93,95.6,95,12.7797227666901
39.56,-7.93,95.5,95,12.783693517797
39.73,-7.93,96.7,96,12.8308722236115
39.89,-7.93,97,97,12.8782089742993
40.06,-7.93,97.9,97,12.8830197960322
40.23,-7.93,99.6,99,12.9747192869908
40.39,-7.93,96.8,96,12.8485761484023
40.56,-7.93,96.9,96,12.8531963335359
40.72,-7.93,98.7,98,12.9462042016735
40.89,-7.93,99.2,99,12.9958205662314
41.05,-7.93,101.8,101,13.0899300810872
41.22,-7.93,100.2,100,13.0513435927079
41.39,-7.93,98.6,98,12.9668992300154
41.55,-7.93,101,101,13.1079061564697
41.72,-7.93,103.2,103,13.2045786370913
41.88,-7.93,107,107,13.3909311836355
42.05,-7.93,104.6,104,13.2632914298996
42.22,-7.93,107.5,107,13.406793460326
42.38,-7.93,99.4,99,13.0451557576351
42.55,-7.93,101.1,101,13.1447630552882
42.72,-7.93,104.9,104,13.2915949238341
42.88,-7.93,103,103,13.2515316467953
43.05,-7.93,102.4,102,13.2111968068357
43.21,-7.93,103.8,103,13.2652321924898
43.38,-7.93,102,102,13.2244156360376
43.55,-7.93,101.5,101,13.1828962090399
43.71,-7.93,99.8,99,13.0913410842584
52.01,-7.93,106.4,106,13.8989170398076
52.18,-7.93,107.4,107,13.9756725685205
52.34,-7.93,109.3,109,14.1176709754603
52.51,-7.93,110,110,14.1960523773444
52.67,-7.93,109.9,109,14.1429021107099
52.84,-7.93,111.3,111,14.2883789046883
53.01,-7.93,109.1,109,14.1693321055185
53.17,-7.93,108.7,108,14.1145347483577
53.34,-7.93,109.1,109,14.1954188256845
53.51,-7.93,110.5,110,14.2770906795066
53.67,-7.93,109.8,109,14.2219460252778
53.84,-7.93,110.6,110,14.3047500124614
54,-7.93,111.6,111,14.3874880602085
54.17,-7.93,112.7,112,14.4718896315838
54.34,-7.93,115.4,115,14.6953753420014
54.5,-7.93,113.7,113,14.5724314959925
54.67,-7.93,115.5,115,14.7290216292016
54.83,-7.93,117.5,117,14.8853760395328
55,-7.93,116.9,116,14.8338698359377
55.16,-7.93,115.8,115,14.7801219485686
71.1,-7.93,189,189,24
37.24,-7.76,94.4,94,12.6886108913793
37.4,-7.76,95.9,95,12.7316730505426
37.57,-7.76,95.9,95,12.7356478262949
37.73,-7.76,95.1,95,12.739406725645
37.9,-7.76,95.1,95,12.7434198094508
38.07,-7.76,95.4,95,12.747452936978
38.23,-7.76,95.5,95,12.7512673230479
38.4,-7.76,95.9,95,12.75533997199
38.56,-7.76,95.8,95,12.7591919411044
38.73,-7.76,95.9,95,12.7633049378488
38.9,-7.76,95.8,95,12.7674390492207
39.06,-7.76,95.6,95,12.7713494697047
39.23,-7.76,95.6,95,12.7755252214676
39.4,-7.76,95.7,95,12.7797227666901
39.56,-7.76,95.9,95,12.783693517797
39.73,-7.76,96.4,96,12.8308722236115
39.89,-7.76,97.7,97,12.8782089742993
40.06,-7.76,99.5,99,12.9693551433937
40.23,-7.76,99.7,99,12.9747192869908
40.39,-7.76,99,99,12.9797941851684
40.56,-7.76,97.4,97,12.897319401045
40.72,-7.76,98.1,98,12.9462042016735
40.89,-7.76,99.7,99,12.9958205662314
41.05,-7.76,103.7,103,13.178274394567
41.22,-7.76,103,103,13.1848941717231
41.39,-7.76,104.1,104,13.236025096306
41.55,-7.76,100.3,100,13.0627100812304
41.72,-7.76,104.9,104,13.2495837110199
41.88,-7.76,108,108,13.4354495534476
42.05,-7.76,108.8,108,13.4436327618601
42.22,-7.76,105.1,105,13.3160587313944
42.38,-7.76,100.6,100,13.0918532588168
42.55,-7.76,101,101,13.1447630552882
42.72,-7.76,106.5,106,13.3843591248698
42.88,-7.76,104.8,104,13.2984501518359
43.05,-7.76,104.3,104,13.3057753994568
43.21,-7.76,105.2,105,13.3600094114267
43.38,-7.76,105.3,105,13.3677090716486
43.55,-7.76,104.2,104,13.3275732573249
43.71,-7.76,101.6,101,13.1891218823921
43.88,-7.76,101.5,101,13.1957754130071
52.01,-7.76,105.8,105,13.8338476087933
52.18,-7.76,106.1,106,13.9103853220175
52.34,-7.76,110,110,14.1826731580472
52.51,-7.76,107.7,107,13.9990376169127
52.67,-7.76,107.9,107,14.0105020794649
52.84,-7.76,109.4,109,14.1560612033945
53.01,-7.76,109.7,109,14.1693321055185
53.17,-7.76,108.5,108,14.1145347483577
53.34,-7.76,109.4,109,14.1954188256845
53.51,-7.76,110.1,110,14.2770906795066
53.67,-7.76,110.2,110,14.2904424597276
53.84,-7.76,110.5,110,14.3047500124614
54,-7.76,111.7,111,14.3874880602085
54.17,-7.76,115.4,115,14.67827614675
54.34,-7.76,115.5,115,14.6953753420014
54.5,-7.76,115.2,115,14.7116131064553
54.67,-7.76,115.6,115,14.7290216292016
54.83,-7.76,116.9,116,14.8156356173552
55,-7.76,116.1,116,14.8338698359377
55.16,-7.76,114.2,114,14.7087336536084
37.24,-7.6,94.3,94,12.6886108913793
37.4,-7.6,95.3,95,12.7316730505426
37.57,-7.6,95,95,12.7356478262949
37.73,-7.6,94.9,94,12.6993604458847
37.9,-7.6,95,95,12.7434198094508
38.07,-7.6,95.2,95,12.747452936978
38.23,-7.6,95.5,95,12.7512673230479
38.4,-7.6,95.8,95,12.75533997199
38.56,-7.6,95.7,95,12.7591919411044
38.73,-7.6,95.8,95,12.7633049378488
38.9,-7.6,96.1,96,12.8091164702488
39.06,-7.6,95.9,95,12.7713494697047
39.23,-7.6,95.9,95,12.7755252214676
39.4,-7.6,95.7,95,12.7797227666901
39.56,-7.6,96.3,96,12.8263709282396
39.73,-7.6,96.1,96,12.8308722236115
39.89,-7.6,96.7,96,12.8351305067149
40.06,-7.6,98.2,98,12.9262477387772
40.23,-7.6,99.3,99,12.9747192869908
40.39,-7.6,101.1,101,13.0666418037426
40.56,-7.6,99.1,99,12.9852145050245
40.72,-7.6,98.6,98,12.9462042016735
40.89,-7.6,100.9,100,13.0400985048583
41.05,-7.6,104.8,104,13.2222081111719
41.22,-7.6,101,101,13.0960091022974
41.39,-7.6,100.6,100,13.0571837274805
41.55,-7.6,107.1,107,13.3757069193665
41.72,-7.6,103.5,103,13.2045786370913
41.88,-7.6,107.9,107,13.3909311836355
42.05,-7.6,109.3,109,13.4882149998148
42.22,-7.6,104,104,13.2704122685164
42.38,-7.6,102.1,102,13.1848171288006
42.55,-7.6,101.8,101,13.1447630552882
42.72,-7.6,103,103,13.2449449318024
42.88,-7.6,103.9,103,13.2515316467953
43.05,-7.6,104.7,104,13.3057753994568
43.21,-7.6,104.3,104,13.3127093152725
43.38,-7.6,104.3,104,13.3201191253557
43.55,-7.6,105.9,105,13.3754548379576
43.71,-7.6,103.6,103,13.2862937106572
43.88,-7.6,100.5,100,13.1466601610349
52.01,-7.6,105.7,105,13.8338476087933
52.18,-7.6,107.4,107,13.9756725685205
52.34,-7.6,109.4,109,14.1176709754603
52.51,-7.6,107.8,107,13.9990376169127
52.67,-7.6,109.4,109,14.1429021107099
52.84,-7.6,109.4,109,14.1560612033945
53.01,-7.6,109.9,109,14.1693321055185
53.17,-7.6,110.5,110,14.2490783362125
53.34,-7.6,109.2,109,14.1954188256845
53.51,-7.6,110.2,110,14.2770906795066
53.67,-7.6,110,110,14.2904424597276
53.84,-7.6,111.5,111,14.3734628108697
54,-7.6,112.3,112,14.4563814910777
54.17,-7.6,112.7,112,14.4718896315838
54.34,-7.6,115.2,115,14.6953753420014
54.5,-7.6,113.8,113,14.5724314959925
54.67,-7.6,115.6,115,14.7290216292016
54.83,-7.6,114.8,114,14.6751527186106
55,-7.6,114.6,114,14.692375341824
55.16,-7.6,113.8,113,14.6370430016124
55.33,-7.6,111.9,111,14.5088212157198
37.4,-7.43,94.6,94,12.6921041878813
37.57,-7.43,94.7,94,12.6958335662828
37.73,-7.43,94.8,94,12.6993604458847
37.9,-7.43,95.1,95,12.7434198094508
38.07,-7.43,95.3,95,12.747452936978
38.23,-7.43,95.1,95,12.7512673230479
38.4,-7.43,95.5,95,12.75533997199
38.56,-7.43,95.7,95,12.7591919411044
38.73,-7.43,95.8,95,12.7633049378488
38.9,-7.43,96.4,96,12.8091164702488
39.06,-7.43,96.2,96,12.8132675286007
39.23,-7.43,96.2,96,12.8177001998918
39.4,-7.43,96.4,96,12.8221559582296
39.56,-7.43,96.6,96,12.8263709282396
39.73,-7.43,96.3,96,12.8308722236115
39.89,-7.43,96.3,96,12.8351305067149
40.06,-7.43,96.9,96,12.8396783117557
40.23,-7.43,99.3,99,12.9747192869908
40.39,-7.43,103.6,103,13.1529147056858
40.56,-7.43,108.9,108,13.3734491935367
40.72,-7.43,99.4,99,12.990342846788
40.89,-7.43,101,101,13.0842391136918
41.05,-7.43,103.2,103,13.178274394567
41.22,-7.43,101.4,101,13.0960091022974
41.39,-7.43,101.1,101,13.1021218430745
41.55,-7.43,105.2,105,13.2871396903611
41.72,-7.43,103,103,13.2045786370913
41.88,-7.43,103.6,103,13.2109465556027
42.05,-7.43,104.6,104,13.2632914298996
42.22,-7.43,104.8,104,13.2704122685164
42.38,-7.43,105.8,105,13.3230614585716
42.55,-7.43,102.6,102,13.1914533985178
42.72,-7.43,102.2,102,13.1981281922998
42.88,-7.43,104,104,13.2984501518359
43.05,-7.43,103.5,103,13.2585699371917
43.21,-7.43,103.6,103,13.2652321924898
43.38,-7.43,104.4,104,13.3201191253557
43.55,-7.43,108.2,108,13.5179372962816
43.71,-7.43,103.1,103,13.2862937106572
43.88,-7.43,100.3,100,13.1466601610349
52.18,-7.43,107.2,107,13.9756725685205
