"Lat","Lon","MeanDateLeaf","lodoy","daylength"
39.89,-8.76,96.9,96,12.8351305067149
40.06,-8.76,96.4,96,12.8396783117557
40.23,-8.76,96.7,96,12.8442504642822
40.39,-8.76,96.9,96,12.8485761484023
42.05,-8.76,100.3,100,13.0801693765597
42.72,-8.76,100.4,100,13.1040284401433
42.88,-8.76,101.3,101,13.1572016322169
43.05,-8.76,103.5,103,13.2585699371917
43.21,-8.76,103.2,103,13.2652321924898
43.38,-8.76,100.5,100,13.128072398787
51.68,-8.76,111.7,111,14.1948711304158
51.84,-8.76,113.2,113,14.3336263615439
52.01,-8.76,114.9,114,14.4110142159307
52.18,-8.76,116.4,116,14.5519056009944
52.34,-8.76,114.5,114,14.4399895997416
52.51,-8.76,113.7,113,14.3907723709725
52.67,-8.76,111.7,111,14.2743386409274
52.84,-8.76,111.4,111,14.2883789046883
53.01,-8.76,113.3,113,14.4346775538853
53.17,-8.76,113.4,113,14.4489636131828
53.34,-8.76,112.9,112,14.3974645634223
53.51,-8.76,114.4,114,14.5466842427598
53.67,-8.76,115.5,115,14.6288769015769
53.84,-8.76,115.8,115,14.6455255238339
54,-8.76,115.5,115,14.6613325415299
54.17,-8.76,118.9,118,14.8817265485068
54.34,-8.76,116.3,116,14.7640271119844
70.94,-8.76,198.9,198,24
37.24,-8.59,95.6,95,12.7279498382819
37.4,-8.59,96.6,96,12.7711474610567
37.57,-8.59,96.3,96,12.7753672552469
37.73,-8.59,95.8,95,12.739406725645
37.9,-8.59,96.1,96,12.783618186681
38.07,-8.59,96.1,96,12.7878997826283
38.23,-8.59,95.8,95,12.7512673230479
38.4,-8.59,95.5,95,12.75533997199
38.56,-8.59,95.2,95,12.7591919411044
38.73,-8.59,95.2,95,12.7633049378488
38.9,-8.59,95.3,95,12.7674390492207
39.06,-8.59,95.3,95,12.7713494697047
39.23,-8.59,95.7,95,12.7755252214676
39.4,-8.59,95.9,95,12.7797227666901
39.56,-8.59,97.1,97,12.8689426893408
39.73,-8.59,99,99,12.9590233939912
39.89,-8.59,97.5,97,12.8782089742993
40.06,-8.59,97,97,12.8830197960322
40.23,-8.59,96.6,96,12.8442504642822
40.39,-8.59,97.1,97,12.8924321220252
40.56,-8.59,97,97,12.897319401045
40.72,-8.59,97.3,97,12.9019434553819
41.39,-8.59,99,99,13.0121069877263
41.55,-8.59,99.1,99,13.0173749774546
41.72,-8.59,99.3,99,13.0230026968709
41.88,-8.59,100.8,100,13.0742006590388
42.05,-8.59,100.2,100,13.0801693765597
42.22,-8.59,101.6,101,13.1324634028245
42.38,-8.59,100.5,100,13.0918532588168
42.55,-8.59,100.5,100,13.097923241622
42.72,-8.59,99.7,99,13.0567617939656
42.88,-8.59,102.1,102,13.2044459444011
43.05,-8.59,103.3,103,13.2585699371917
43.21,-8.59,104.4,104,13.3127093152725
43.38,-8.59,101.1,101,13.1763197395806
51.68,-8.59,111.5,111,14.1948711304158
51.84,-8.59,112.8,112,14.2706835026963
52.01,-8.59,113.9,113,14.3479485271365
52.18,-8.59,115.4,115,14.4890591212836
52.34,-8.59,114.6,114,14.4399895997416
52.51,-8.59,113.4,113,14.3907723709725
52.67,-8.59,112.3,112,14.3396617088346
52.84,-8.59,113.3,113,14.4196254464894
53.01,-8.59,114.9,114,14.5003087060754
53.17,-8.59,114.3,114,14.5150190907801
53.34,-8.59,114.2,114,14.530782020677
53.51,-8.59,114.5,114,14.5466842427598
53.67,-8.59,114.7,114,14.5617802511372
53.84,-8.59,115.9,115,14.6455255238339
54,-8.59,117.3,117,14.7963610994306
54.17,-8.59,117.4,117,14.8142656130103
54.34,-8.59,119.3,119,14.9678508443784
54.83,-8.59,122.1,122,15.2282905730634
70.94,-8.59,195,195,24
37.24,-8.43,95.5,95,12.7279498382819
37.4,-8.43,97.4,97,12.8105211611542
37.57,-8.43,97.4,97,12.8149855680741
37.73,-8.43,96.2,96,12.7793578200323
37.9,-8.43,96.3,96,12.783618186681
38.07,-8.43,96.4,96,12.7878997826283
38.23,-8.43,96.8,96,12.7919491161572
38.4,-8.43,95.9,95,12.75533997199
38.56,-8.43,95.5,95,12.7591919411044
38.73,-8.43,95.8,95,12.7633049378488
38.9,-8.43,95.7,95,12.7674390492207
39.06,-8.43,95.6,95,12.7713494697047
39.23,-8.43,95.9,95,12.7755252214676
39.4,-8.43,95.7,95,12.7797227666901
39.56,-8.43,96,96,12.8263709282396
39.73,-8.43,98,98,12.9164237555093
39.89,-8.43,98.1,98,12.9211742857701
40.06,-8.43,97.7,97,12.8830197960322
40.23,-8.43,96.9,96,12.8442504642822
40.39,-8.43,97,97,12.8924321220252
40.56,-8.43,97.3,97,12.897319401045
40.72,-8.43,97.5,97,12.9019434553819
40.89,-8.43,97.9,97,12.9068825733016
41.05,-8.43,98.8,98,12.9563411602868
41.22,-8.43,98.8,98,12.9616055823967
41.39,-8.43,99.4,99,13.0121069877263
41.55,-8.43,99.6,99,13.0173749774546
41.72,-8.43,99.9,99,13.0230026968709
41.88,-8.43,100.7,100,13.0742006590388
42.05,-8.43,103.4,103,13.2177497521994
42.22,-8.43,99.7,99,13.0397402164654
42.38,-8.43,101,101,13.1384097165518
42.55,-8.43,101.2,101,13.1447630552882
42.72,-8.43,101.9,101,13.151153260528
42.88,-8.43,101.1,101,13.1572016322169
43.05,-8.43,102.6,102,13.2111968068357
43.21,-8.43,105,105,13.3600094114267
43.38,-8.43,102.1,102,13.2244156360376
51.84,-8.43,112.8,112,14.2706835026963
52.01,-8.43,113.5,113,14.3479485271365
52.18,-8.43,115.2,115,14.4890591212836
52.34,-8.43,115,115,14.503571603171
52.51,-8.43,113.9,113,14.3907723709725
52.67,-8.43,113.3,113,14.4047020638016
52.84,-8.43,114.2,114,14.4848100610395
53.01,-8.43,114.4,114,14.5003087060754
53.17,-8.43,115.8,115,14.5807619625427
53.34,-8.43,114.5,114,14.530782020677
53.51,-8.43,114.6,114,14.5466842427598
53.67,-8.43,114,114,14.5617802511372
53.84,-8.43,115.4,115,14.6455255238339
54,-8.43,116.6,116,14.7290189287288
54.17,-8.43,116.3,116,14.7464426351166
54.34,-8.43,116.4,116,14.7640271119844
54.5,-8.43,115.3,115,14.7116131064553
54.67,-8.43,118.7,118,14.936806818304
54.83,-8.43,120.5,120,15.0923650164041
37.24,-8.26,95.8,95,12.7279498382819
37.4,-8.26,96.7,96,12.7711474610567
37.57,-8.26,97,97,12.8149855680741
37.73,-8.26,97.2,97,12.8192074188552
37.9,-8.26,96.6,96,12.783618186681
38.07,-8.26,95.9,95,12.747452936978
38.23,-8.26,96,96,12.7919491161572
38.4,-8.26,95.8,95,12.75533997199
38.56,-8.26,96,96,12.8003617147737
38.73,-8.26,96.2,96,12.8047279093703
38.9,-8.26,96,96,12.8091164702488
39.06,-8.26,95.7,95,12.7713494697047
39.23,-8.26,96.4,96,12.8177001998918
39.4,-8.26,96.3,96,12.8221559582296
39.56,-8.26,96.3,96,12.8263709282396
39.73,-8.26,96.8,96,12.8308722236115
39.89,-8.26,97.8,97,12.8782089742993
40.06,-8.26,98.8,98,12.9262477387772
40.23,-8.26,98.1,98,12.9313482850724
40.39,-8.26,97.5,97,12.8924321220252
40.56,-8.26,97.9,97,12.897319401045
40.72,-8.26,98.4,98,12.9462042016735
40.89,-8.26,100.3,100,13.0400985048583
41.05,-8.26,101.4,101,13.0899300810872
41.22,-8.26,99.7,99,13.0065398939178
41.39,-8.26,101.3,101,13.1021218430745
41.55,-8.26,100.4,100,13.0627100812304
41.72,-8.26,100.3,100,13.0686138003717
41.88,-8.26,102.2,102,13.1655177763452
42.05,-8.26,103.9,103,13.2177497521994
42.22,-8.26,101.3,101,13.1324634028245
42.38,-8.26,104.6,104,13.2771516145158
42.55,-8.26,108.3,108,13.4679753630485
42.72,-8.26,107,107,13.4304548738209
42.88,-8.26,102.7,102,13.2044459444011
43.05,-8.26,103.8,103,13.2585699371917
43.21,-8.26,104.4,104,13.3127093152725
43.38,-8.26,102.3,102,13.2244156360376
51.84,-8.26,112.2,112,14.2706835026963
52.01,-8.26,113,113,14.3479485271365
52.18,-8.26,114.9,114,14.4258819109996
52.34,-8.26,114.1,114,14.4399895997416
52.51,-8.26,115.1,115,14.5191187242322
52.67,-8.26,113.4,113,14.4047020638016
52.84,-8.26,114.3,114,14.4848100610395
53.01,-8.26,114.8,114,14.5003087060754
53.17,-8.26,114.7,114,14.5150190907801
53.34,-8.26,114.7,114,14.530782020677
53.51,-8.26,115,115,14.6133432453288
53.67,-8.26,115.4,115,14.6288769015769
53.84,-8.26,116.5,116,14.7127646950668
54,-8.26,116.8,116,14.7290189287288
54.17,-8.26,117.2,117,14.8142656130103
54.34,-8.26,117.1,117,14.8323361537292
54.5,-8.26,118.6,118,14.9179086613817
54.67,-8.26,116.8,116,14.7986305871457
54.83,-8.26,118.7,118,14.9547576365265
55,-8.26,116.8,116,14.8338698359377
71.1,-8.26,197.9,197,24
37.24,-8.1,95.7,95,12.7279498382819
37.4,-8.1,96.8,96,12.7711474610567
37.57,-8.1,97.8,97,12.8149855680741
37.73,-8.1,97.4,97,12.8192074188552
37.9,-8.1,96.8,96,12.783618186681
38.07,-8.1,96.2,96,12.7878997826283
38.23,-8.1,96,96,12.7919491161572
38.4,-8.1,96.1,96,12.7962725727408
38.56,-8.1,96.5,96,12.8003617147737
38.73,-8.1,97.3,97,12.8460470704915
38.9,-8.1,96.6,96,12.8091164702488
39.06,-8.1,95.9,95,12.7713494697047
39.23,-8.1,96.6,96,12.8177001998918
39.4,-8.1,96.7,96,12.8221559582296
39.56,-8.1,96.6,96,12.8263709282396
39.73,-8.1,97.4,97,12.8737043844488
39.89,-8.1,98.5,98,12.9211742857701
40.06,-8.1,100.1,100,13.0123348315984
40.23,-8.1,100.6,100,13.017962134578
40.39,-8.1,98.3,98,12.9361738175677
40.56,-8.1,99.2,99,12.9852145050245
40.72,-8.1,103,103,13.1655275816947
40.89,-8.1,103.1,103,13.1720772099436
41.05,-8.1,104.2,104,13.2222081111719
41.22,-8.1,100.8,100,13.0513435927079
41.39,-8.1,101.3,101,13.1021218430745
41.55,-8.1,101.9,101,13.1079061564697
41.72,-8.1,102,102,13.1594097670763
41.88,-8.1,106.9,106,13.3462123946686
42.05,-8.1,111,111,13.5767062641952
42.22,-8.1,106.8,106,13.3615222113446
42.38,-8.1,108.5,108,13.4596524091987
42.55,-8.1,109.1,109,13.5133731509895
42.72,-8.1,110.6,110,13.5674798455447
42.88,-8.1,104.6,104,13.2984501518359
43.05,-8.1,105,105,13.3528043053951
43.21,-8.1,105.4,105,13.3600094114267
43.38,-8.1,101.4,101,13.1763197395806
43.55,-8.1,100.3,100,13.1343555067975
43.71,-8.1,100.7,100,13.1403034552848
52.01,-8.1,113.1,113,14.3479485271365
52.18,-8.1,113.9,113,14.3623902679227
52.34,-8.1,115.3,115,14.503571603171
52.51,-8.1,116.4,116,14.5828044377427
52.67,-8.1,114.8,114,14.4694445022602
52.84,-8.1,117.8,117,14.6784164923268
53.01,-8.1,114.2,114,14.5003087060754
53.17,-8.1,114.2,114,14.5150190907801
53.34,-8.1,114.5,114,14.530782020677
53.51,-8.1,114.6,114,14.5466842427598
53.67,-8.1,114.8,114,14.5617802511372
53.84,-8.1,116.2,116,14.7127646950668
54,-8.1,116.5,116,14.7290189287288
54.17,-8.1,118.4,118,14.8817265485068
54.34,-8.1,118.5,118,14.9002838627232
54.5,-8.1,118.9,118,14.9179086613817
54.67,-8.1,116.8,116,14.7986305871457
54.83,-8.1,119.8,119,15.0237607835826
55,-8.1,119.2,119,15.0435205053848
55.16,-8.1,117.7,117,14.9219214011073
71.1,-8.1,225.3,225,19.4152576785696
37.24,-7.93,96.2,96,12.7671946919141
37.4,-7.93,97.6,97,12.8105211611542
37.57,-7.93,98.8,98,12.8544963368455
37.73,-7.93,97.7,97,12.8192074188552
37.9,-7.93,97.1,97,12.8237146678142
38.07,-7.93,96.9,96,12.7878997826283
38.23,-7.93,96.7,96,12.7919491161572
38.4,-7.93,96.7,96,12.7962725727408
38.56,-7.93,97.1,97,12.8414280643085
38.73,-7.93,97.8,97,12.8460470704915
38.9,-7.93,97.4,97,12.8506896977681
39.06,-7.93,96.3,96,12.8132675286007
39.23,-7.93,96.4,96,12.8177001998918
39.4,-7.93,96.9,96,12.8221559582296
39.56,-7.93,96.8,96,12.8263709282396
39.73,-7.93,98.4,98,12.9164237555093
39.89,-7.93,99.3,99,12.9640194721787
40.06,-7.93,100.5,100,13.0123348315984
40.23,-7.93,103.2,103,13.1468467214949
40.39,-7.93,99.2,99,12.9797941851684
40.56,-7.93,99.2,99,12.9852145050245
40.72,-7.93,102,102,13.1219522730237
40.89,-7.93,102.7,102,13.1282346646349
41.05,-7.93,106.3,106,13.3095563998754
41.22,-7.93,103.9,103,13.1848941717231
41.39,-7.93,101.7,101,13.1021218430745
41.55,-7.93,105,105,13.2871396903611
41.72,-7.93,107.8,107,13.3835288655845
41.88,-7.93,113,113,13.6546841249543
42.05,-7.93,110,110,13.53257629345
42.22,-7.93,113.8,113,13.6738294635989
42.38,-7.93,103.1,103,13.2310672567887
42.55,-7.93,105.2,105,13.3305436354484
42.72,-7.93,110.2,110,13.5674798455447
42.88,-7.93,107.7,107,13.4381125848007
43.05,-7.93,106.3,106,13.3996474900452
43.21,-7.93,108,108,13.5007540695494
43.38,-7.93,105.2,105,13.3677090716486
43.55,-7.93,104.1,104,13.3275732573249
43.71,-7.93,101.8,101,13.1891218823921
52.01,-7.93,113.1,113,14.3479485271365
52.18,-7.93,114.3,114,14.4258819109996
52.34,-7.93,116.4,116,14.5668229874534
52.51,-7.93,116.4,116,14.5828044377427
52.67,-7.93,116.3,116,14.5979716228266
52.84,-7.93,117.5,117,14.6784164923268
53.01,-7.93,114.9,114,14.5003087060754
53.17,-7.93,114.2,114,14.5150190907801
53.34,-7.93,114.3,114,14.530782020677
53.51,-7.93,115.5,115,14.6133432453288
53.67,-7.93,114.8,114,14.5617802511372
53.84,-7.93,116,116,14.7127646950668
54,-7.93,116.5,116,14.7290189287288
54.17,-7.93,117.5,117,14.8142656130103
54.34,-7.93,120,120,15.0350168959521
54.5,-7.93,118,118,14.9179086613817
54.67,-7.93,119.8,119,15.0053357994388
54.83,-7.93,122,122,15.2282905730634
55,-7.93,121.4,121,15.18133024351
55.16,-7.93,120.3,120,15.131893630164
71.1,-7.93,219.2,219,20.9447085181059
37.24,-7.76,96.4,96,12.7671946919141
37.4,-7.76,98.9,98,12.8497877508686
37.57,-7.76,98.4,98,12.8544963368455
37.73,-7.76,97.5,97,12.8192074188552
37.9,-7.76,97.1,97,12.8237146678142
38.07,-7.76,97.1,97,12.828244334422
38.23,-7.76,97.3,97,12.832528243648
38.4,-7.76,97.4,97,12.837102115712
38.56,-7.76,97.6,97,12.8414280643085
38.73,-7.76,97.7,97,12.8460470704915
38.9,-7.76,97.5,97,12.8506896977681
39.06,-7.76,97,97,12.8550810363756
39.23,-7.76,97,97,12.8597702504595
39.4,-7.76,97,97,12.8644838485904
39.56,-7.76,97.5,97,12.8689426893408
39.73,-7.76,98,98,12.9164237555093
39.89,-7.76,100.4,100,13.0067373843983
40.06,-7.76,103.1,103,13.1404328829092
40.23,-7.76,103.4,103,13.1468467214949
40.39,-7.76,102.4,102,13.1098539915673
40.56,-7.76,100.2,100,13.0289722011351
40.72,-7.76,101.1,101,13.0782244746392
40.89,-7.76,103.3,103,13.1720772099436
41.05,-7.76,108.6,108,13.3961531926519
41.22,-7.76,107.7,107,13.3606477917862
41.39,-7.76,109.2,109,13.4556480261762
41.55,-7.76,104.2,104,13.2425805575341
41.72,-7.76,110.3,110,13.5156743142944
41.88,-7.76,114.6,114,13.697785104698
42.05,-7.76,115.3,115,13.7506943054677
42.22,-7.76,110.8,110,13.5413570387352
42.38,-7.76,104.7,104,13.2771516145158
42.55,-7.76,105.2,105,13.3305436354484
42.72,-7.76,112.5,112,13.6576744117451
42.88,-7.76,110.3,110,13.5759346055402
43.05,-7.76,108.9,108,13.4927385928662
43.21,-7.76,109.8,109,13.5472511051483
43.38,-7.76,109.6,109,13.5561044321199
43.55,-7.76,107.8,107,13.4706465827822
43.71,-7.76,104.3,104,13.3346298702613
43.88,-7.76,103.8,103,13.2935397600706
52.01,-7.76,112.3,112,14.2845838721378
52.18,-7.76,112.9,112,14.298599859101
52.34,-7.76,116.5,116,14.5668229874534
52.51,-7.76,114,114,14.4551025591591
52.67,-7.76,114.1,114,14.4694445022602
52.84,-7.76,115.6,115,14.5496812568806
53.01,-7.76,115.6,115,14.5656268313674
53.17,-7.76,114.3,114,14.5150190907801
53.34,-7.76,114.8,114,14.530782020677
53.51,-7.76,115.3,115,14.6133432453288
53.67,-7.76,115.4,115,14.6288769015769
53.84,-7.76,115.2,115,14.6455255238339
54,-7.76,116.3,116,14.7290189287288
54.17,-7.76,120.1,120,15.0154842468023
54.34,-7.76,119.9,119,14.9678508443784
54.5,-7.76,119.6,119,14.9859394165264
54.67,-7.76,119.9,119,15.0053357994388
54.83,-7.76,121.2,121,15.1605490123852
55,-7.76,120.6,120,15.112635104759
55.16,-7.76,118.8,118,14.9922955136661
37.24,-7.6,95.9,95,12.7279498382819
37.4,-7.6,97.7,97,12.8105211611542
37.57,-7.6,97.3,97,12.8149855680741
37.73,-7.6,96.8,96,12.7793578200323
37.9,-7.6,96.8,96,12.783618186681
38.07,-7.6,96.9,96,12.7878997826283
38.23,-7.6,96.9,96,12.7919491161572
38.4,-7.6,97.5,97,12.837102115712
38.56,-7.6,97.3,97,12.8414280643085
38.73,-7.6,97.4,97,12.8460470704915
38.9,-7.6,97.9,97,12.8506896977681
39.06,-7.6,97.3,97,12.8550810363756
39.23,-7.6,97.1,97,12.8597702504595
39.4,-7.6,97,97,12.8644838485904
39.56,-7.6,97.8,97,12.8689426893408
39.73,-7.6,97.5,97,12.8737043844488
39.89,-7.6,98.4,98,12.9211742857701
40.06,-7.6,101.2,101,13.0551794334981
40.23,-7.6,102.9,102,13.1040335616212
40.39,-7.6,105.4,105,13.2385491936709
40.56,-7.6,102.5,102,13.1160705732723
40.72,-7.6,101.8,101,13.0782244746392
40.89,-7.6,104.8,104,13.2157585726282
41.05,-7.6,110.1,110,13.4819235740694
41.22,-7.6,105.2,105,13.2731300463635
41.39,-7.6,104.5,104,13.236025096306
41.55,-7.6,113.1,113,13.6363109015095
41.72,-7.6,108.4,108,13.4277901370817
41.88,-7.6,114.4,114,13.697785104698
42.05,-7.6,116.2,116,13.7935008618178
42.22,-7.6,109.1,109,13.4967208475188
42.38,-7.6,106.8,106,13.3687877782863
42.55,-7.6,106.4,106,13.3765508390811
42.72,-7.6,108.1,108,13.4763469361833
42.88,-7.6,109,109,13.5302151047133
43.05,-7.6,109.8,109,13.5389667101989
43.21,-7.6,108.8,108,13.5007540695494
43.38,-7.6,108.1,108,13.509319928144
43.55,-7.6,109.9,109,13.5650110869825
43.71,-7.6,107,107,13.4785300946472
43.88,-7.6,102.4,102,13.2447381191901
52.01,-7.6,112.1,112,14.2845838721378
52.18,-7.6,113.8,113,14.3623902679227
52.34,-7.6,115.8,115,14.503571603171
52.51,-7.6,114.2,114,14.4551025591591
52.67,-7.6,115.7,115,14.5338731855056
52.84,-7.6,115.5,115,14.5496812568806
53.01,-7.6,115.7,115,14.5656268313674
53.17,-7.6,116.6,116,14.6461755484883
53.34,-7.6,114.5,114,14.530782020677
53.51,-7.6,115.2,115,14.6133432453288
53.67,-7.6,115.1,115,14.6288769015769
53.84,-7.6,115.9,115,14.6455255238339
54,-7.6,116.9,116,14.7290189287288
54.17,-7.6,117.3,117,14.8142656130103
54.34,-7.6,119.6,119,14.9678508443784
54.5,-7.6,117.9,117,14.8494978438555
54.67,-7.6,119.8,119,15.0053357994388
54.83,-7.6,119.1,119,15.0237607835826
55,-7.6,118.9,118,14.9740078677696
55.16,-7.6,118.3,118,14.9922955136661
55.33,-7.6,116.4,116,14.8697657098693
37.4,-7.43,96.4,96,12.7711474610567
37.57,-7.43,96.6,96,12.7753672552469
37.73,-7.43,96.3,96,12.7793578200323
37.9,-7.43,96.7,96,12.783618186681
38.07,-7.43,96.7,96,12.7878997826283
38.23,-7.43,96.4,96,12.7919491161572
38.4,-7.43,97.1,97,12.837102115712
38.56,-7.43,97.3,97,12.8414280643085
38.73,-7.43,97.5,97,12.8460470704915
38.9,-7.43,98.4,98,12.8921520885106
39.06,-7.43,97.8,97,12.8550810363756
39.23,-7.43,97.5,97,12.8597702504595
39.4,-7.43,98,98,12.90669971537
39.56,-7.43,98.2,98,12.9114020536153
39.73,-7.43,97.5,97,12.8737043844488
39.89,-7.43,97.7,97,12.8782089742993
40.06,-7.43,99,99,12.9693551433937
40.23,-7.43,102.6,102,13.1040335616212
40.39,-7.43,108.9,108,13.3656553438909
40.56,-7.43,115.4,115,13.6642389492733
40.72,-7.43,102.6,102,13.1219522730237
40.89,-7.43,105.1,105,13.2592703371619
41.05,-7.43,108.1,108,13.3961531926519
41.22,-7.43,105.5,105,13.2731300463635
41.39,-7.43,105.1,105,13.2803282013046
41.55,-7.43,110.7,110,13.5070397791149
41.72,-7.43,107.8,107,13.3835288655845
41.88,-7.43,108.7,108,13.4354495534476
42.05,-7.43,110.1,110,13.53257629345
42.22,-7.43,110.3,110,13.5413570387352
42.38,-7.43,111.7,111,13.5943312694607
42.55,-7.43,107.5,107,13.4223646208158
42.72,-7.43,107,107,13.4304548738209
42.88,-7.43,109.1,109,13.5302151047133
43.05,-7.43,107.9,107,13.4462955017971
43.21,-7.43,107.8,107,13.4540414285492
43.38,-7.43,108,108,13.509319928144
43.55,-7.43,112.9,112,13.7048241229853
43.71,-7.43,106.5,106,13.4307575258483
43.88,-7.43,102.1,102,13.2447381191901
52.18,-7.43,113.5,113,14.3623902679227
