"datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb"
"worrall67","worrall67.4.28","exp 4","TS","Picea","abies","Clone G","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","28","14","14","8","16","daystoleafout","timeonly",31.5,"","","","fig 7",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 4",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 4_Picea_abies_Clone G_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_28__seedlings__NA___",0,0,NA,41.306,-72.928,"0",672,672,19.7331765607214,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,672,672,19.7331765607214,NA,NA,NA,NA
"worrall67","worrall67.4.30","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","30","14","14","8","16","daystoleafout","timeonly",49.63,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_30__seedlings__NA___",0,0,NA,41.306,-72.928,"0",720,720,21.2457621547848,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,720,720,21.2457621547848,NA,NA,NA,NA
"worrall67","worrall67.4.30","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","30","14","14","8","16","daystoleafout","timeonly",34.32,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_30__seedlings__NA___",0,0,NA,41.306,-72.928,"0",720,720,21.2457621547848,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,720,720,21.2457621547848,NA,NA,NA,NA
"worrall67","worrall67.4.30","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","30","23","23","16","8","daystoleafout","timeonly",31.24,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_30__seedlings__NA___",0,0,NA,41.306,-72.928,"0",720,720,21.2457621547848,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,720,720,21.2457621547848,NA,NA,NA,NA
"worrall67","worrall67.4.32","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","32","23","23","16","8","daystoleafout","timeonly",40.93,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_32__seedlings__NA___",0,0,NA,41.306,-72.928,"0",768,768,22.7680289365783,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,768,768,22.7680289365783,NA,NA,NA,NA
"worrall67","worrall67.4.42","exp 4","TS","Picea","abies","Clone G","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","42","14","14","8","16","daystoleafout","timeonly",31.5,"","","","fig 7",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 4",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 4_Picea_abies_Clone G_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_42__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1008,1008,30.3503192823555,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1008,1008,30.3503192823555,NA,NA,NA,NA
"worrall67","worrall67.4.45","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","45","23","23","16","8","daystoleafout","timeonly",27.78,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_45__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1080,1080,32.3735541995934,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1080,1080,32.3735541995934,NA,NA,NA,NA
"worrall67","worrall67.4.45","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","45","14","14","8","16","daystoleafout","timeonly",27.84,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_45__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1080,1080,32.3735541995934,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1080,1080,32.3735541995934,NA,NA,NA,NA
"worrall67","worrall67.4.60","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","60","23","23","16","8","daystoleafout","timeonly",25.99,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_60__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1440,1440,43.501346244402,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1440,1440,43.501346244402,NA,NA,NA,NA
"worrall67","worrall67.4.60","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","60","14","14","8","16","daystoleafout","timeonly",26.17,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_60__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1440,1440,43.501346244402,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1440,1440,43.501346244402,NA,NA,NA,NA
"worrall67","worrall67.4.64","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","64","23","23","16","8","daystoleafout","timeonly",31.59,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_64__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1536,1536,46.5361986202589,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1536,1536,46.5361986202589,NA,NA,NA,NA
"worrall67","worrall67.4.64","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","64","14","14","8","16","daystoleafout","timeonly",31.68,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_64__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1536,1536,46.5361986202589,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1536,1536,46.5361986202589,NA,NA,NA,NA
"worrall67","worrall67.4.68","exp 4","TS","Picea","abies","Clone G","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","68","14","14","8","16","daystoleafout","timeonly",31.5,"","","","fig 7",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 4",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 4_Picea_abies_Clone G_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_68__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1632,1632,49.5710509961157,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1632,1632,49.5710509961157,NA,NA,NA,NA
"worrall67","worrall67.4.7","exp 4","TS","Picea","abies","Clone G","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","7","14","14","8","16","daystoleafout","timeonly",31.5,"","","","fig 7",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 4",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 4_Picea_abies_Clone G_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_7__seedlings__NA___",0,0,NA,41.306,-72.928,"0",168,168,4.55891435010625,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,168,168,4.55891435010625,NA,NA,NA,NA
"worrall67","worrall67.4.75","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","75","14","14","8","16","daystoleafout","timeonly",25.62,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_75__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1800,1800,54.6291382892106,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1800,1800,54.6291382892106,NA,NA,NA,NA
"worrall67","worrall67.4.75","exp 3","TS","Picea","abies","Clone E","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","75","23","23","16","8","daystoleafout","timeonly",25.74,"","","","fig 4",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone E_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_75__seedlings__NA___",0,0,NA,41.306,-72.928,"0",1800,1800,54.6291382892106,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,1800,1800,54.6291382892106,NA,NA,NA,NA
"worrall67","worrall67.4.91","exp 4","TS","Picea","abies","Clone G","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","91","14","14","8","16","daystoleafout","timeonly",31.5,"","","","fig 7",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 4",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 4_Picea_abies_Clone G_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_91__seedlings__NA___",0,0,NA,41.306,-72.928,"0",2184,2184,66.2675796571937,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,2184,2184,66.2675796571937,NA,NA,NA,NA
"worrall67","worrall67.4.96","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","96","23","23","16","8","daystoleafout","timeonly",30.59,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______23_16___NA_4_96__seedlings__NA___",0,0,NA,41.306,-72.928,"0",2304,2304,69.803400168495,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,2304,2304,69.803400168495,NA,NA,NA,NA
"worrall67","worrall67.4.96","exp 3","TS","Picea","abies","Clone F","yes","New Haven, CT","",41.306,-72.928,"<100","north america",1966,"seedlings","","","4","8","96","14","14","8","16","daystoleafout","timeonly",30.77,"","","","fig 5",NA,NA,NA,"","","27000","lux","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","worrall67 exp 3",FALSE,FALSE,FALSE,FALSE,"worrall67_exp 3_Picea_abies_Clone F_1966_New Haven, CT_ -72.928000_ 41.306000_<100_NA_NA_27000_lux_______14_8___NA_4_96__seedlings__NA___",0,0,NA,41.306,-72.928,"0",2304,2304,69.803400168495,"worrall67_41.306_-72.928_NA_0",NA,NA,NA,NA,NA,2304,2304,69.803400168495,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","barbinerve","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",21.875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_barbinerve__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","barbinerve","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",17.75,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_barbinerve__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","campestre","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",47.0625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_campestre__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","campestre","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",27.125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_campestre__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","campestre","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Mar-2014","","","","18","14","8","16","daystobudburst","timeonly",23.9375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_campestre__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Mar-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-03-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-03-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","ginnala","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",25.25,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_ginnala__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Acer","ginnala","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",26.8125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Acer_ginnala__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","lenta","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",56.048,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_lenta__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","lenta","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",41.5625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_lenta__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","lenta","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Mar-2014","","","","18","14","8","16","daystobudburst","timeonly",33.387375,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_lenta__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Mar-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-03-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-03-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","nana","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",47.875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_nana__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","nana","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",45.625,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_nana__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","nana","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Mar-2014","","","","18","14","8","16","daystobudburst","timeonly",39.22325,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_nana__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Mar-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-03-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-03-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","populifolia","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",27.452,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_populifolia__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","populifolia","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","10-Feb-2014","","","","18","14","8","16","daystobudburst","timeonly",25.9011875,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_populifolia__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_10-Feb-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-02-10",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-02-10_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Betula","populifolia","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Mar-2014","","","","18","14","8","16","daystobudburst","timeonly",25.75,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Betula_populifolia__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Mar-2014______18_8___NA____cuttings_8_NA___",0,0,"2014-03-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2014-03-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zohner16","zohner16..","Exp1","DB","Buddleja","albiflora","","yes","","Germany",48.16447,11.50293,"","europe",NA,"cuttings","yes","21-Dec-2013","","","","18","14","8","16","daystobudburst","timeonly",8.5298125,"8","","","",NA,NA,NA,"","","100","µmol s_1 m_2","40-60%","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","zohner16 Exp1",FALSE,FALSE,FALSE,FALSE,"zohner16_Exp1_Buddleja_albiflora__NA__  11.502930_ 48.164470__NA_NA_100_µmol s_1 m_2_21-Dec-2013______18_8___NA____cuttings_8_NA___",0,0,"2013-12-21",48.16447,11.50293,"0",NA,NA,NA,"zohner16_48.16447_11.50293_2013-12-21_0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
