"","uniqueID","lastchilldate","datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb","expstartdate","response.time.integer","bbdate","avg_bbtemp"
"1741","heide93 1990-01-15 15    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,25,1990-02-09,14.5198076901456
"1742","heide93 1990-01-15 15    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,25,1990-02-09,14.5198076901456
"1743","heide93 1990-01-15 21    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1744","heide93 1990-01-15 21    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1745","heide93 1990-01-15 21    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1746","heide93 1990-01-15 21    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1747","heide93 1990-01-15 21    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1748","heide93 1990-01-15 21    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1749","heide93 1990-01-15 21    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1750","heide93 1990-01-15 21    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","21","21","8","16","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______21_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,18,1990-02-02,20.0271052601992
"1751","heide93 1990-01-15 9    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","24","0","percentbudburst","96.53",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1752","heide93 1990-01-15 9    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1753","heide93 1990-01-15 9    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1754","heide93 1990-01-15 9    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","24","0","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1755","heide93 1990-01-15 9    24",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","24","0","percentbudburst","56.551",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______9_24___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1756","heide93 1990-01-15 9    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1757","heide93 1990-01-15 9    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","8","16","percentbudburst","59.727",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1758","heide93 1990-01-15 9    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1759","heide93 1990-01-15 9    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","8","16","percentbudburst","100",42,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Jan-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-01-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-01-15_0","1989/1990",1990,1282,1584.5,85.0353864455369,1282,1584.5,85.0353864455369,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1760","heide93 1990-01-15 9    8",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Jan-1990","","","","9","9","8","16","percentbudburst","46.908",42,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Jan-1990______9_8___NA____cuttings_5_NA___",0,0,"1990-01-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-01-15_0","1989/1990",1990,581,712,54.7065860913276,581,712,54.7065860913276,NA,NA,NA,NA,1990-01-15,42,1990-02-26,8.84918604520431
"1761","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1762","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1763","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1764","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1765","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","72.275",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1766","heide93 1990-02-15 15    24",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","24","0","percentbudburst","47.117",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1767","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1768","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1769","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Betula","pubescens","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pubescens__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1770","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Prunus","padus","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","100",25,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Prunus_padus__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1771","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Alnus","incana","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","94.497",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_incana__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1772","heide93 1990-02-15 15    8",NA,"heide93","heide93..","exp1","TLS","Alnus","glutinosa","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","15","15","8","16","percentbudburst","74.371",25,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Alnus_glutinosa__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______15_8___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,25,1990-03-12,14.4788461525996
"1773","heide93 1990-02-15 21    24",NA,"heide93","heide93..","exp1","TLS","Betula","pendula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",NA,NA,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Betula_pendula__1990__  10.767000_ 59.500000__NA_NA___15-Feb-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-02-15",59.5,10.767,"0",NA,NA,NA,"heide93_59.5_10.767_1990-02-15_0","1989/1990",1990,1968,2134,107.604596861397,1968,2134,107.604596861397,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
"1774","heide93 1990-02-15 21    24",NA,"heide93","heide93..","exp1","TLS","Populus","tremula","","yes","","",59.5,10.767,"","europe",1990,"cuttings","yes","15-Feb-1990","","","","21","21","24","0","percentbudburst","100",18,"5","","","fig2",40.47,-3.37,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"percentbudburst","heide93 exp1",FALSE,TRUE,TRUE,TRUE,"heide93_exp1_Populus_tremula__1990__  10.767000_ 59.500000__40.47000_  -3.370000___15-Feb-1990______21_24___NA____cuttings_5_NA___",0,0,"1990-02-15",40.47,-3.37,"0",NA,NA,NA,"heide93_40.47_-3.37_1990-02-15_0","1989/1990",1990,943,1179,77.0304318595192,943,1179,77.0304318595192,NA,NA,NA,NA,1990-02-15,18,1990-03-05,19.9710526298732
