datasetID,ID_chilltreat,study,Entered.By,genus,species,varetc,woody,population,population.detail,provenance.lat,provenance.long,population.altitude.m,continent,year,material,fieldchill,fieldsample.date,chilltemp,chillphotoperiod,chilldays,forcetemp,forcetemp_night,photoperiod_day,photoperiod_night,respvar,response,response.time,n,error.type,resp_error,figure.table..if.applicable.,growing.lat,growing.long,field.chill.units,cu.model,other.treatment,irradiance,irradiance.units,humidity,number.longdays,dormancy_induction_temp_day,dormancy_induction_temp_night,dormancy_induction_days,dormancy_induction_photoperiod_day,dormancy_induction_photoperiod_night,dormancy_induction_days.1,freeze.treatment.time,freeze.treatment.photoperiod_day,freeze.treatment.photoperiod_night,freeze.treatment.temp_day,freeze.treatment.temp_night,response..pre.treatment.,response..post.treatment,respvar.simple,datasetIDstudy,multiresp,multibothresp,ID_fieldsample.date,Exp_Chilling_Hours,Exp_Utah_Model,Exp_Chill_portions,ID_fieldsample.date.1,Field_Chilling_Hours,Field_Utah_Model,Field_Chill_portions,Total_Chilling_Hours,Total_Utah_Model,Total_Chill_portions
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.6,107.94,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.83,115.94,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.71,124.21,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.83,140.89,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.95,149.72,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.83,157.01,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,97.18,171.03,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,96.95,179.72,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,97.07,206.22,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,97.3,223.88,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,lowlatitude,Aspromonte,38.2666,15.988,1050,,1991,seedlings,yes,,,,,24,13,13,11,percentbudburst,97.07,235.09,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,0.12,21.17,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,3.52,30.42,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,10.09,38.41,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,13.5,45.56,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,13.5,51.31,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,13.5,59.58,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,17.37,65.47,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,20.78,73.18,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,30.75,79.49,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,37.91,87.48,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,41.32,94.35,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,48.47,102.48,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,48.24,108.08,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,62.21,116.22,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,76.17,124.07,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,82.98,140.61,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,96.6,150,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,96.71,157.01,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,96.6,171.03,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,97.07,179.72,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,97.07,205.79,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,97.18,224.16,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,9,15,percentbudburst,97.3,235.09,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,0,17.94,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,5.99,21.31,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,50.12,30.42,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,79.46,38.69,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,95.66,45.56,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,95.89,51.73,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,95.66,59.58,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,95.78,65.75,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,95.78,73.46,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,97.77,79.63,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,97.89,87.34,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,97.89,94.63,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,98.01,102.34,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,98.12,108.22,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,97.89,116.36,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,98.12,124.35,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,98.12,141.03,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,150,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,157.15,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,170.89,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,179.72,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,206.08,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,224.02,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,yes,,,,,24,13,9,15,percentbudburst,100,235.09,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,0.47,17.1,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,6.93,30.56,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,7.04,38.27,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,9.39,45.42,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,12.21,51.31,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,18.78,59.44,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,26.06,65.19,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
falusi96,falusi96..,exp3,TS,Fagus,sylvatica L,,yes,highlatitude,Casentino,43.8,11.81,1170,,1991,seedlings,no,,,,,24,13,13,11,percentbudburst,35.45,73.18,,,,fig4,NA,NA,NA,,,32,Wm_2,,,,,,,,NA,,,,,,NA,NA,percentbudburst,falusi96 exp3,FALSE,FALSE,falusi96.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
