"chillport1","siteslist","year","lat","long","lat.long","winter","mat","lo","num.years","cc","chillport2","mat2","chillport4","mat4","chillport3","mat3","chillport5","mat5"
134.343772978922,9,2004,50.0333,8.06667,"50.0333 8.06667",0,12.9551645455943,100,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
134.995878227344,9,2005,50.0333,8.06667,"50.0333 8.06667",0,13.9391205675572,95,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
111.744523891094,9,2006,50.0333,8.06667,"50.0333 8.06667",0,13.5301095876884,106,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
153.720717543951,9,2007,50.0333,8.06667,"50.0333 8.06667",0,15.4418677867155,91,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
146.575363011436,9,2008,50.0333,8.06667,"50.0333 8.06667",0,13.8891205686748,102,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
143.399730075691,9,2009,50.0333,8.06667,"50.0333 8.06667",0,14.2280216600009,95,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
119.553097478246,9,2010,50.0333,8.06667,"50.0333 8.06667",0,12.5956041140707,97,11,"post",NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1950,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,146.092461228727,NA,NA,NA,NA,NA,NA,NA
NA,1,1951,50.5667,8.28333,"50.5667 8.28333",0,NA,118,5,"apre",137.428004970667,11.4414283156927,NA,NA,NA,NA,NA,NA
NA,1,1952,50.5667,8.28333,"50.5667 8.28333",0,NA,123,5,"apre",150.112026495128,13.0758238835567,NA,NA,NA,NA,NA,NA
NA,1,1953,50.5667,8.28333,"50.5667 8.28333",0,NA,100,5,"apre",143.272996430393,12.9524172929085,NA,NA,NA,NA,NA,NA
NA,1,1954,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,135.312364791947,NA,NA,NA,NA,NA,NA,NA
NA,1,1955,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,133.392133481076,NA,NA,NA,NA,NA,NA,NA
NA,1,1956,50.5667,8.28333,"50.5667 8.28333",0,NA,132,5,"apre",137.569824385076,10.9034063496965,NA,NA,NA,NA,NA,NA
NA,1,1957,50.5667,8.28333,"50.5667 8.28333",0,NA,116,5,"apre",153.4960485501,11.7701096270274,NA,NA,NA,NA,NA,NA
NA,1,1958,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,146.487925328608,NA,NA,NA,NA,NA,NA,NA
NA,1,1959,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,133.751954243562,NA,NA,NA,NA,NA,NA,NA
NA,1,1960,50.5667,8.28333,"50.5667 8.28333",NA,NA,NA,NA,NA,142.415217025393,NA,NA,NA,NA,NA,NA,NA
NA,2,1950,49.3167,12.3,"49.3167 12.3",NA,NA,NA,NA,NA,137.324849866687,NA,NA,NA,NA,NA,NA,NA
NA,2,1951,49.3167,12.3,"49.3167 12.3",0,NA,120,7,"apre",121.834711267037,11.4069228219585,NA,NA,NA,NA,NA,NA
NA,2,1952,49.3167,12.3,"49.3167 12.3",0,NA,112,7,"apre",141.539265177257,12.4157140082014,NA,NA,NA,NA,NA,NA
NA,2,1953,49.3167,12.3,"49.3167 12.3",0,NA,108,7,"apre",120.845209367529,12.6919777382902,NA,NA,NA,NA,NA,NA
NA,2,1954,49.3167,12.3,"49.3167 12.3",0,NA,131,7,"apre",127.628945110551,10.986373380809,NA,NA,NA,NA,NA,NA
NA,2,1955,49.3167,12.3,"49.3167 12.3",0,NA,126,7,"apre",132.512733709398,10.382307460245,NA,NA,NA,NA,NA,NA
NA,2,1956,49.3167,12.3,"49.3167 12.3",0,NA,127,7,"apre",114.913472519676,10.2825272426951,NA,NA,NA,NA,NA,NA
NA,2,1957,49.3167,12.3,"49.3167 12.3",NA,NA,NA,NA,NA,143.66245732233,NA,NA,NA,NA,NA,NA,NA
NA,2,1958,49.3167,12.3,"49.3167 12.3",0,NA,128,7,"apre",135.641560815107,11.2408788696259,NA,NA,NA,NA,NA,NA
NA,2,1959,49.3167,12.3,"49.3167 12.3",NA,NA,NA,NA,NA,144.315434054251,NA,NA,NA,NA,NA,NA,NA
NA,2,1960,49.3167,12.3,"49.3167 12.3",NA,NA,NA,NA,NA,143.155000732861,NA,NA,NA,NA,NA,NA,NA
NA,3,1950,50,12.0833,"50 12.0833",NA,NA,NA,NA,NA,137.412978058935,NA,NA,NA,NA,NA,NA,NA
NA,3,1951,50,12.0833,"50 12.0833",0,NA,115,10,"apre",121.111264644824,10.2092305410367,NA,NA,NA,NA,NA,NA
NA,3,1952,50,12.0833,"50 12.0833",0,NA,101,10,"apre",136.274256757511,11.2012085408423,NA,NA,NA,NA,NA,NA
NA,3,1953,50,12.0833,"50 12.0833",0,NA,118,10,"apre",132.293999311516,11.5867030377203,NA,NA,NA,NA,NA,NA
NA,3,1954,50,12.0833,"50 12.0833",0,NA,94,10,"apre",127.426938683016,9.88219758131347,NA,NA,NA,NA,NA,NA
NA,3,1955,50,12.0833,"50 12.0833",0,NA,122,10,"apre",134.033366880115,9.22274704660279,NA,NA,NA,NA,NA,NA
NA,3,1956,50,12.0833,"50 12.0833",0,NA,129,10,"apre",129.822371350802,9.0297800179489,NA,NA,NA,NA,NA,NA
NA,3,1957,50,12.0833,"50 12.0833",0,NA,88,10,"apre",146.993675951651,10.1641755969888,NA,NA,NA,NA,NA,NA
NA,3,1958,50,12.0833,"50 12.0833",0,NA,124,10,"apre",135.38999248131,10.1524173554934,NA,NA,NA,NA,NA,NA
NA,3,1959,50,12.0833,"50 12.0833",0,NA,103,10,"apre",146.970571687866,11.5507689725894,NA,NA,NA,NA,NA,NA
NA,3,1960,50,12.0833,"50 12.0833",0,NA,115,10,"apre",136.690701141535,11.0371426104435,NA,NA,NA,NA,NA,NA
NA,4,1950,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,140.690126156781,NA,NA,NA,NA,NA,NA,NA
NA,4,1951,50.05,11.15,"50.05 11.15",0,NA,117,5,"apre",124.241345587168,11.3192305162262,NA,NA,NA,NA,NA,NA
NA,4,1952,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,141.935377536996,NA,NA,NA,NA,NA,NA,NA
NA,4,1953,50.05,11.15,"50.05 11.15",0,NA,97,5,"apre",132.931645740977,12.8312085044089,NA,NA,NA,NA,NA,NA
NA,4,1954,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,140.569307850521,NA,NA,NA,NA,NA,NA,NA
NA,4,1955,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,130.186601628061,NA,NA,NA,NA,NA,NA,NA
NA,4,1956,50.05,11.15,"50.05 11.15",0,NA,126,5,"apre",129.399481943322,10.2349448261762,NA,NA,NA,NA,NA,NA
NA,4,1957,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,142.74178781012,NA,NA,NA,NA,NA,NA,NA
NA,4,1958,50.05,11.15,"50.05 11.15",NA,NA,NA,NA,NA,145.500189733233,NA,NA,NA,NA,NA,NA,NA
NA,4,1959,50.05,11.15,"50.05 11.15",0,NA,102,5,"apre",139.505458119455,12.669889826696,NA,NA,NA,NA,NA,NA
NA,4,1960,50.05,11.15,"50.05 11.15",0,NA,109,5,"apre",140.511173185367,12.0383513792735,NA,NA,NA,NA,NA,NA
NA,5,1950,50.2833,9.91667,"50.2833 9.91667",NA,NA,NA,NA,NA,137.395366820165,NA,NA,NA,NA,NA,NA,NA
NA,5,1951,50.2833,9.91667,"50.2833 9.91667",0,NA,117,7,"apre",132.584610453798,9.99109867778044,NA,NA,NA,NA,NA,NA
NA,5,1952,50.2833,9.91667,"50.2833 9.91667",0,NA,110,7,"apre",133.909831080682,11.5982414990009,NA,NA,NA,NA,NA,NA
NA,5,1953,50.2833,9.91667,"50.2833 9.91667",0,NA,97,7,"apre",136.312969635758,11.6101096306037,NA,NA,NA,NA,NA,NA
NA,5,1954,50.2833,9.91667,"50.2833 9.91667",0,NA,120,7,"apre",137.235169975952,9.93230747030332,NA,NA,NA,NA,NA,NA
NA,5,1955,50.2833,9.91667,"50.2833 9.91667",NA,NA,NA,NA,NA,133.459037317759,NA,NA,NA,NA,NA,NA,NA
NA,5,1956,50.2833,9.91667,"50.2833 9.91667",0,NA,118,7,"apre",130.797377650586,9.19769210210786,NA,NA,NA,NA,NA,NA
NA,5,1957,50.2833,9.91667,"50.2833 9.91667",NA,NA,NA,NA,NA,147.565487248172,NA,NA,NA,NA,NA,NA,NA
NA,5,1958,50.2833,9.91667,"50.2833 9.91667",NA,NA,NA,NA,NA,136.306512652843,NA,NA,NA,NA,NA,NA,NA
NA,5,1959,50.2833,9.91667,"50.2833 9.91667",0,NA,103,7,"apre",138.071381903731,11.4873623806001,NA,NA,NA,NA,NA,NA
NA,5,1960,50.2833,9.91667,"50.2833 9.91667",0,NA,109,7,"apre",146.320877271539,11.0449448080713,NA,NA,NA,NA,NA,NA
NA,6,1950,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,134.119633209662,NA,NA,NA,NA,NA,NA,NA
NA,6,1951,48.6833,10.1667,"48.6833 10.1667",0,NA,107,8,"apre",133.458154182923,10.9570327221242,NA,NA,NA,NA,NA,NA
NA,6,1952,48.6833,10.1667,"48.6833 10.1667",0,NA,107,8,"apre",144.972855025834,12.3664832400711,NA,NA,NA,NA,NA,NA
NA,6,1953,48.6833,10.1667,"48.6833 10.1667",0,NA,94,8,"apre",137.577233438225,11.9780217102923,NA,NA,NA,NA,NA,NA
NA,6,1954,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,146.48374649162,NA,NA,NA,NA,NA,NA,NA
NA,6,1955,48.6833,10.1667,"48.6833 10.1667",0,NA,118,8,"apre",139.567431327069,10.3895602073357,NA,NA,NA,NA,NA,NA
NA,6,1956,48.6833,10.1667,"48.6833 10.1667",NA,NA,NA,NA,NA,132.91911699096,NA,NA,NA,NA,NA,NA,NA
NA,6,1957,48.6833,10.1667,"48.6833 10.1667",0,NA,118,8,"apre",146.294763199068,10.6331865755166,NA,NA,NA,NA,NA,NA
NA,6,1958,48.6833,10.1667,"48.6833 10.1667",0,NA,125,8,"apre",136.516772510002,10.8390107467402,NA,NA,NA,NA,NA,NA
NA,6,1959,48.6833,10.1667,"48.6833 10.1667",0,NA,108,8,"apre",136.427394776077,12.0114283029522,NA,NA,NA,NA,NA,NA
NA,6,1960,48.6833,10.1667,"48.6833 10.1667",0,NA,107,8,"apre",140.374267353908,11.8980217120805,NA,NA,NA,NA,NA,NA
NA,7,1950,49.0333,11.4833,"49.0333 11.4833",NA,NA,NA,NA,NA,140.766261981001,NA,NA,NA,NA,NA,NA,NA
NA,7,1951,49.0333,11.4833,"49.0333 11.4833",0,NA,118,10,"apre",133.756306842073,11.2856041433515,NA,NA,NA,NA,NA,NA
NA,7,1952,49.0333,11.4833,"49.0333 11.4833",0,NA,109,10,"apre",135.501303588516,12.6434063108044,NA,NA,NA,NA,NA,NA
NA,7,1953,49.0333,11.4833,"49.0333 11.4833",0,NA,115,10,"apre",126.611528683821,12.5849447736496,NA,NA,NA,NA,NA,NA
NA,7,1954,49.0333,11.4833,"49.0333 11.4833",0,NA,133,10,"apre",134.601896732392,10.8969228333579,NA,NA,NA,NA,NA,NA
NA,7,1955,49.0333,11.4833,"49.0333 11.4833",0,NA,127,10,"apre",138.77778866049,10.4645052606056,NA,NA,NA,NA,NA,NA
NA,7,1956,49.0333,11.4833,"49.0333 11.4833",0,NA,129,10,"apre",111.854964764709,10.2173624089868,NA,NA,NA,NA,NA,NA
NA,7,1957,49.0333,11.4833,"49.0333 11.4833",0,NA,121,10,"apre",146.053100278425,11.1063733781268,NA,NA,NA,NA,NA,NA
NA,7,1958,49.0333,11.4833,"49.0333 11.4833",0,NA,124,10,"apre",143.65079611668,11.2243953535108,NA,NA,NA,NA,NA,NA
NA,7,1959,49.0333,11.4833,"49.0333 11.4833",0,NA,106,10,"apre",134.802793606827,12.5396700493869,NA,NA,NA,NA,NA,NA
NA,7,1960,49.0333,11.4833,"49.0333 11.4833",0,NA,114,10,"apre",144.792477290184,12.4003293931607,NA,NA,NA,NA,NA,NA
NA,8,1950,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,148.673182255271,NA,NA,NA,NA,NA,NA,NA
NA,8,1951,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,140.922364813162,NA,NA,NA,NA,NA,NA,NA
NA,8,1952,50.3,7.6,"50.3 7.6",0,NA,100,7,"apre",144.403728478196,12.7858238900387,NA,NA,NA,NA,NA,NA
NA,8,1953,50.3,7.6,"50.3 7.6",0,NA,97,7,"apre",126.795753712835,12.6996700458106,NA,NA,NA,NA,NA,NA
NA,8,1954,50.3,7.6,"50.3 7.6",0,NA,108,7,"apre",146.589025294614,11.5063733691861,NA,NA,NA,NA,NA,NA
NA,8,1955,50.3,7.6,"50.3 7.6",0,NA,110,7,"apre",126.441896154454,11.1613184318438,NA,NA,NA,NA,NA,NA
NA,8,1956,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,135.28705973428,NA,NA,NA,NA,NA,NA,NA
NA,8,1957,50.3,7.6,"50.3 7.6",0,NA,90,7,"apre",145.298584504851,11.7757140225066,NA,NA,NA,NA,NA,NA
NA,8,1958,50.3,7.6,"50.3 7.6",0,NA,149,7,"apre",132.155211065574,11.5272524895986,NA,NA,NA,NA,NA,NA
NA,8,1959,50.3,7.6,"50.3 7.6",0,NA,95,7,"apre",139.882851061003,13.8230766141071,NA,NA,NA,NA,NA,NA
NA,8,1960,50.3,7.6,"50.3 7.6",NA,NA,NA,NA,NA,134.932962910214,NA,NA,NA,NA,NA,NA,NA
NA,9,1950,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,137.203783590968,NA,NA,NA,NA,NA,NA,NA
NA,9,1951,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,120.577696234541,NA,NA,NA,NA,NA,NA,NA
NA,9,1952,50.2833,11.7333,"50.2833 11.7333",0,NA,114,8,"apre",129.43960570959,11.0075821715438,NA,NA,NA,NA,NA,NA
NA,9,1953,50.2833,11.7333,"50.2833 11.7333",0,NA,126,8,"apre",127.505797058811,11.373626119406,NA,NA,NA,NA,NA,NA
NA,9,1954,50.2833,11.7333,"50.2833 11.7333",0,NA,120,8,"apre",128.665335321544,9.48450528251028,NA,NA,NA,NA,NA,NA
NA,9,1955,50.2833,11.7333,"50.2833 11.7333",NA,NA,NA,NA,NA,132.242068723122,NA,NA,NA,NA,NA,NA,NA
NA,9,1956,50.2833,11.7333,"50.2833 11.7333",0,NA,129,8,"apre",125.061665285467,8.57329651166859,NA,NA,NA,NA,NA,NA
NA,9,1957,50.2833,11.7333,"50.2833 11.7333",0,NA,115,8,"apre",152.890492036303,9.6717580255776,NA,NA,NA,NA,NA,NA
NA,9,1958,50.2833,11.7333,"50.2833 11.7333",0,NA,129,8,"apre",130.03725240332,9.49417561196446,NA,NA,NA,NA,NA,NA
NA,9,1959,50.2833,11.7333,"50.2833 11.7333",0,NA,105,8,"apre",144.687580700714,11.0697799723514,NA,NA,NA,NA,NA,NA
NA,9,1960,50.2833,11.7333,"50.2833 11.7333",0,NA,117,8,"apre",146.148124381536,10.570988774709,NA,NA,NA,NA,NA,NA
NA,10,1950,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,146.629089555321,NA,NA,NA,NA,NA,NA,NA
NA,10,1951,51.8,10.0333,"51.8 10.0333",NA,NA,NA,NA,NA,142.008879983184,NA,NA,NA,NA,NA,NA,NA
NA,10,1952,51.8,10.0333,"51.8 10.0333",0,NA,105,9,"apre",146.707759734281,12.2381315945883,NA,NA,NA,NA,NA,NA
NA,10,1953,51.8,10.0333,"51.8 10.0333",0,NA,92,9,"apre",127.701615732416,12.4258238980854,NA,NA,NA,NA,NA,NA
NA,10,1954,51.8,10.0333,"51.8 10.0333",0,NA,122,9,"apre",146.225781042232,11.0651645878391,NA,NA,NA,NA,NA,NA
NA,10,1955,51.8,10.0333,"51.8 10.0333",0,NA,119,9,"apre",136.926087640145,10.2257140571518,NA,NA,NA,NA,NA,NA
NA,10,1956,51.8,10.0333,"51.8 10.0333",0,NA,125,9,"apre",132.043866309233,9.89934043807315,NA,NA,NA,NA,NA,NA
NA,10,1957,51.8,10.0333,"51.8 10.0333",0,NA,114,9,"apre",148.626069107138,10.9215382174231,NA,NA,NA,NA,NA,NA
NA,10,1958,51.8,10.0333,"51.8 10.0333",0,NA,125,9,"apre",119.75405754089,10.5996700927492,NA,NA,NA,NA,NA,NA
NA,10,1959,51.8,10.0333,"51.8 10.0333",0,NA,101,9,"apre",137.454143489955,12.5105491709169,NA,NA,NA,NA,NA,NA
NA,10,1960,51.8,10.0333,"51.8 10.0333",0,NA,103,9,"apre",147.957222887593,11.7231865511532,NA,NA,NA,NA,NA,NA
NA,11,1950,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,138.257369828368,NA,NA,NA,NA,NA,NA,NA
NA,11,1951,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,133.355628667532,NA,NA,NA,NA,NA,NA,NA
NA,11,1952,49.7667,11.35,"49.7667 11.35",0,NA,105,6,"apre",138.505090735623,12.2567030227446,NA,NA,NA,NA,NA,NA
NA,11,1953,49.7667,11.35,"49.7667 11.35",0,NA,105,6,"apre",127.390003733898,12.7254942210575,NA,NA,NA,NA,NA,NA
NA,11,1954,49.7667,11.35,"49.7667 11.35",0,NA,121,6,"apre",134.813214909062,10.938241513753,NA,NA,NA,NA,NA,NA
NA,11,1955,49.7667,11.35,"49.7667 11.35",0,NA,121,6,"apre",134.176066819598,10.0749448297525,NA,NA,NA,NA,NA,NA
NA,11,1956,49.7667,11.35,"49.7667 11.35",0,NA,126,6,"apre",138.409985066523,9.72472505736073,NA,NA,NA,NA,NA,NA
NA,11,1957,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,146.921881737578,NA,NA,NA,NA,NA,NA,NA
NA,11,1958,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,143.19641438862,NA,NA,NA,NA,NA,NA,NA
NA,11,1959,49.7667,11.35,"49.7667 11.35",NA,NA,NA,NA,NA,134.639137875217,NA,NA,NA,NA,NA,NA,NA
NA,11,1960,49.7667,11.35,"49.7667 11.35",0,NA,126,6,"apre",142.147766834818,11.7635162205814,NA,NA,NA,NA,NA,NA
NA,12,1950,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,143.994489486819,NA,NA,NA,NA,NA,NA,NA
NA,12,1951,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,134.873313481186,NA,NA,NA,NA,NA,NA,NA
NA,12,1952,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,137.909904579795,NA,NA,NA,NA,NA,NA,NA
NA,12,1953,48.2833,8.85,"48.2833 8.85",NA,NA,NA,NA,NA,138.426789984465,NA,NA,NA,NA,NA,NA,NA
NA,12,1954,48.2833,8.85,"48.2833 8.85",0,NA,135,7,"apre",143.369474881515,10.2490107599277,NA,NA,NA,NA,NA,NA
NA,12,1955,48.2833,8.85,"48.2833 8.85",0,NA,119,7,"apre",132.063786902756,10.5669228407339,NA,NA,NA,NA,NA,NA
NA,12,1956,48.2833,8.85,"48.2833 8.85",0,NA,117,7,"apre",134.19985752352,10.061648126753,NA,NA,NA,NA,NA,NA
NA,12,1957,48.2833,8.85,"48.2833 8.85",0,NA,106,7,"apre",146.44513126447,10.7316481117773,NA,NA,NA,NA,NA,NA
NA,12,1958,48.2833,8.85,"48.2833 8.85",0,NA,131,7,"apre",142.674462538348,10.9618678868513,NA,NA,NA,NA,NA,NA
NA,12,1959,48.2833,8.85,"48.2833 8.85",0,NA,111,7,"apre",143.722026782848,12.0440656648601,NA,NA,NA,NA,NA,NA
NA,12,1960,48.2833,8.85,"48.2833 8.85",0,NA,102,7,"apre",144.226551619304,11.959450282136,NA,NA,NA,NA,NA,NA
NA,13,1950,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,137.021024132482,NA,NA,NA,NA,NA,NA,NA
NA,13,1951,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,120.95378729104,NA,NA,NA,NA,NA,NA,NA
NA,13,1952,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,132.713764623374,NA,NA,NA,NA,NA,NA,NA
NA,13,1953,50.1667,12.1333,"50.1667 12.1333",NA,NA,NA,NA,NA,135.662121841994,NA,NA,NA,NA,NA,NA,NA
NA,13,1954,50.1667,12.1333,"50.1667 12.1333",0,NA,131,7,"apre",118.451943782358,9.77461516613571,NA,NA,NA,NA,NA,NA
NA,13,1955,50.1667,12.1333,"50.1667 12.1333",0,NA,129,7,"apre",135.138430929885,9.14010968581251,NA,NA,NA,NA,NA,NA
NA,13,1956,50.1667,12.1333,"50.1667 12.1333",0,NA,128,7,"apre",125.323062282146,8.86241738432711,NA,NA,NA,NA,NA,NA
NA,13,1957,50.1667,12.1333,"50.1667 12.1333",0,NA,122,7,"apre",142.041364041324,9.97439538145049,NA,NA,NA,NA,NA,NA
NA,13,1958,50.1667,12.1333,"50.1667 12.1333",0,NA,129,7,"apre",130.889022630881,9.88967010861897,NA,NA,NA,NA,NA,NA
NA,13,1959,50.1667,12.1333,"50.1667 12.1333",0,NA,103,7,"apre",144.098521358915,11.4064832615287,NA,NA,NA,NA,NA,NA
NA,13,1960,50.1667,12.1333,"50.1667 12.1333",0,NA,124,7,"apre",142.861392770579,10.8362634940544,NA,NA,NA,NA,NA,NA
NA,14,1950,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,144.448596151777,NA,NA,NA,NA,NA,NA,NA
NA,14,1951,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,145.632515096706,NA,NA,NA,NA,NA,NA,NA
NA,14,1952,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,148.477842684854,NA,NA,NA,NA,NA,NA,NA
NA,14,1953,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,131.078514072778,NA,NA,NA,NA,NA,NA,NA
NA,14,1954,51.4,7.43333,"51.4 7.43333",NA,NA,NA,NA,NA,139.125981674385,NA,NA,NA,NA,NA,NA,NA
NA,14,1955,51.4,7.43333,"51.4 7.43333",0,NA,123,6,"apre",141.578551947853,11.0838459061029,NA,NA,NA,NA,NA,NA
NA,14,1956,51.4,7.43333,"51.4 7.43333",0,NA,122,6,"apre",140.915850448615,10.2929668029013,NA,NA,NA,NA,NA,NA
NA,14,1957,51.4,7.43333,"51.4 7.43333",0,NA,94,6,"apre",146.996659220885,11.5704393018201,NA,NA,NA,NA,NA,NA
NA,14,1958,51.4,7.43333,"51.4 7.43333",0,NA,127,6,"apre",145.175372403942,11.1093404110275,NA,NA,NA,NA,NA,NA
NA,14,1959,51.4,7.43333,"51.4 7.43333",0,NA,104,6,"apre",128.912862090588,13.314724977118,NA,NA,NA,NA,NA,NA
NA,14,1960,51.4,7.43333,"51.4 7.43333",0,NA,113,6,"apre",144.931188364616,12.3843953275828,NA,NA,NA,NA,NA,NA
NA,1,2000,50.5667,8.28333,"50.5667 8.28333",0,NA,98,11,"post",148.263276300244,13.7753843074808,NA,NA,NA,NA,NA,NA
NA,1,2001,50.5667,8.28333,"50.5667 8.28333",0,NA,104,11,"post",148.862407535469,12.2097799468704,NA,NA,NA,NA,NA,NA
NA,1,2002,50.5667,8.28333,"50.5667 8.28333",0,NA,94,11,"post",161.300059800477,13.0514282797064,NA,NA,NA,NA,NA,NA
NA,1,2003,50.5667,8.28333,"50.5667 8.28333",0,NA,92,11,"post",138.961427134591,14.0302194666199,NA,NA,NA,NA,NA,NA
NA,1,2004,50.5667,8.28333,"50.5667 8.28333",0,NA,94,11,"post",133.755005417645,12.0198898412246,NA,NA,NA,NA,NA,NA
NA,1,2005,50.5667,8.28333,"50.5667 8.28333",0,NA,95,11,"post",135.970723474015,12.9439557546361,NA,NA,NA,NA,NA,NA
NA,1,2006,50.5667,8.28333,"50.5667 8.28333",0,NA,114,11,"post",118.618863832354,12.3705491740461,NA,NA,NA,NA,NA,NA
NA,1,2007,50.5667,8.28333,"50.5667 8.28333",0,NA,91,11,"post",155.763360861612,14.4469227540092,NA,NA,NA,NA,NA,NA
NA,1,2008,50.5667,8.28333,"50.5667 8.28333",0,NA,97,11,"post",152.030125275287,12.989010698684,NA,NA,NA,NA,NA,NA
NA,1,2009,50.5667,8.28333,"50.5667 8.28333",0,NA,95,11,"post",127.734891671175,13.336263438175,NA,NA,NA,NA,NA,NA
NA,1,2010,50.5667,8.28333,"50.5667 8.28333",0,NA,98,11,"post",136.187838149967,11.9603294029955,NA,NA,NA,NA,NA,NA
NA,2,2000,49.3167,12.3,"49.3167 12.3",0,NA,106,11,"post",135.165998527244,13.946153534433,NA,NA,NA,NA,NA,NA
NA,2,2001,49.3167,12.3,"49.3167 12.3",0,NA,112,11,"post",134.125103928556,11.7631865502591,NA,NA,NA,NA,NA,NA
NA,2,2002,49.3167,12.3,"49.3167 12.3",0,NA,105,11,"post",150.027579843472,13.1414282776948,NA,NA,NA,NA,NA,NA
NA,2,2003,49.3167,12.3,"49.3167 12.3",0,NA,110,11,"post",123.744560116266,14.0804392457172,NA,NA,NA,NA,NA,NA
NA,2,2004,49.3167,12.3,"49.3167 12.3",0,NA,110,11,"post",132.114678305178,11.6703294094775,NA,NA,NA,NA,NA,NA
NA,2,2005,49.3167,12.3,"49.3167 12.3",0,NA,103,11,"post",126.715994595897,12.8009887248646,NA,NA,NA,NA,NA,NA
NA,2,2006,49.3167,12.3,"49.3167 12.3",0,NA,119,11,"post",131.12525058059,12.4915381823308,NA,NA,NA,NA,NA,NA
NA,2,2007,49.3167,12.3,"49.3167 12.3",0,NA,98,11,"post",153.07745872865,14.1493403430783,NA,NA,NA,NA,NA,NA
NA,2,2008,49.3167,12.3,"49.3167 12.3",0,NA,107,11,"post",154.105234902615,13.0265931154264,NA,NA,NA,NA,NA,NA
NA,2,2009,49.3167,12.3,"49.3167 12.3",0,NA,104,11,"post",113.60798854715,13.4267029965931,NA,NA,NA,NA,NA,NA
NA,2,2010,49.3167,12.3,"49.3167 12.3",0,NA,104,11,"post",128.805688796885,11.8336261091242,NA,NA,NA,NA,NA,NA
NA,3,2000,50,12.0833,"50 12.0833",0,NA,107,11,"post",149.484733553348,13.1834062987345,NA,NA,NA,NA,NA,NA
NA,3,2001,50,12.0833,"50 12.0833",0,NA,120,11,"post",139.902446992407,10.9796700842556,NA,NA,NA,NA,NA,NA
NA,3,2002,50,12.0833,"50 12.0833",0,NA,98,11,"post",140.740363037057,12.3410986252538,NA,NA,NA,NA,NA,NA
NA,3,2003,50,12.0833,"50 12.0833",0,NA,113,11,"post",127.217864974296,13.1646150903633,NA,NA,NA,NA,NA,NA
NA,3,2004,50,12.0833,"50 12.0833",0,NA,112,11,"post",146.013597167217,11.0043953584282,NA,NA,NA,NA,NA,NA
NA,3,2005,50,12.0833,"50 12.0833",0,NA,107,11,"post",131.710248174665,12.18967005721,NA,NA,NA,NA,NA,NA
NA,3,2006,50,12.0833,"50 12.0833",0,NA,119,11,"post",127.555534136132,11.5846151256791,NA,NA,NA,NA,NA,NA
NA,3,2007,50,12.0833,"50 12.0833",0,NA,102,11,"post",149.64916562632,13.5031865113671,NA,NA,NA,NA,NA,NA
NA,3,2008,50,12.0833,"50 12.0833",0,NA,115,11,"post",140.497434575786,12.0108788524151,NA,NA,NA,NA,NA,NA
NA,3,2009,50,12.0833,"50 12.0833",0,NA,102,11,"post",127.04296850701,12.5228568629495,NA,NA,NA,NA,NA,NA
