Lat	Lon	MeanFlower
39.2300	-2.1200	 0.050
39.4000	-2.1200	 0.000
39.5600	-2.1200	 0.049
39.7300	-2.1200	 0.050
39.8900	-2.1200	 0.050
40.0600	-2.1200	 0.147
40.2300	-2.1200	 0.146
40.3900	-2.1200	 0.187
40.5600	-2.1200	 0.136
40.7200	-2.1200	 0.240
40.8900	-2.1200	 0.271
41.0500	-2.1200	 0.240
41.2200	-2.1200	 0.291
41.3900	-2.1200	 0.098
41.5500	-2.1200	 0.099
41.7200	-2.1200	 0.146
41.8800	-2.1200	 0.240
42.0500	-2.1200	 0.713
42.2200	-2.1200	 0.630
42.3800	-2.1200	 0.343
42.5500	-2.1200	 0.200
42.7200	-2.1200	 0.597
42.8800	-2.1200	 0.738
43.0500	-2.1200	 0.993
43.2100	-2.1200	 0.996
43.3800	-2.1200	 0.999
47.3600	-2.1200	 0.843
47.5300	-2.1200	 0.975
47.7000	-2.1200	 0.906
47.8600	-2.1200	 0.996
48.0300	-2.1200	 0.988
48.1900	-2.1200	 0.974
48.3600	-2.1200	 0.977
48.5200	-2.1200	 0.974
48.6900	-2.1200	 0.986
50.8500	-2.1200	 0.938
51.0200	-2.1200	 0.977
51.1800	-2.1200	 0.986
51.3500	-2.1200	 0.988
51.5100	-2.1200	 0.986
51.6800	-2.1200	 0.718
51.8400	-2.1200	 0.842
52.0100	-2.1200	 0.821
52.1800	-2.1200	 0.950
52.3400	-2.1200	 0.971
52.5100	-2.1200	 0.950
52.6700	-2.1200	 0.985
52.8400	-2.1200	 0.985
53.0100	-2.1200	 0.989
53.1700	-2.1200	 0.992
53.3400	-2.1200	 0.993
53.5100	-2.1200	 0.996
53.6700	-2.1200	 0.996
53.8400	-2.1200	 0.994
54.0000	-2.1200	 0.991
54.1700	-2.1200	 0.966
54.3400	-2.1200	 0.975
54.5000	-2.1200	 0.961
54.6700	-2.1200	 0.935
54.8300	-2.1200	 0.965
55.0000	-2.1200	 0.932
55.1600	-2.1200	 0.925
55.3300	-2.1200	 0.948
55.5000	-2.1200	 0.935
55.6600	-2.1200	 0.990
55.8300	-2.1200	 0.994
55.9900	-2.1200	 0.986
56.9900	-2.1200	 0.989
57.1600	-2.1200	 0.976
57.3200	-2.1200	 0.982
57.4900	-2.1200	 0.974
57.6600	-2.1200	 0.995
34.2500	-1.9500	 0.000
34.4100	-1.9500	 0.000
34.5800	-1.9500	 0.000
34.7500	-1.9500	 0.000
34.9100	-1.9500	 0.000
35.0800	-1.9500	 0.000
35.2400	-1.9500	 0.000
36.9100	-1.9500	 0.000
37.0700	-1.9500	 0.000
37.2400	-1.9500	 0.000
37.4000	-1.9500	 0.000
37.5700	-1.9500	 0.000
37.7300	-1.9500	 0.099
37.9000	-1.9500	 0.149
38.0700	-1.9500	 0.149
38.2300	-1.9500	 0.147
38.4000	-1.9500	 0.147
38.5600	-1.9500	 0.050
38.7300	-1.9500	 0.094
38.9000	-1.9500	 0.145
39.0600	-1.9500	 0.050
39.2300	-1.9500	 0.049
39.4000	-1.9500	 0.049
39.5600	-1.9500	 0.049
39.7300	-1.9500	 0.050
39.8900	-1.9500	 0.049
40.0600	-1.9500	 0.193
40.2300	-1.9500	 0.185
40.3900	-1.9500	 0.303
40.5600	-1.9500	 0.444
40.7200	-1.9500	 0.667
40.8900	-1.9500	 0.453
41.0500	-1.9500	 0.476
41.2200	-1.9500	 0.237
41.3900	-1.9500	 0.099
41.5500	-1.9500	 0.145
41.7200	-1.9500	 0.122
41.8800	-1.9500	 0.187
42.0500	-1.9500	 0.247
42.2200	-1.9500	 0.245
42.3800	-1.9500	 0.099
42.5500	-1.9500	 0.199
42.7200	-1.9500	 0.547
42.8800	-1.9500	 0.786
43.0500	-1.9500	 0.989
43.2100	-1.9500	 0.998
43.3800	-1.9500	 0.999
46.8700	-1.9500	 0.997
47.0300	-1.9500	 0.877
47.2000	-1.9500	 0.761
47.3600	-1.9500	 0.918
47.5300	-1.9500	 0.804
47.7000	-1.9500	 0.985
47.8600	-1.9500	 0.995
48.0300	-1.9500	 0.990
48.1900	-1.9500	 0.993
48.3600	-1.9500	 0.984
48.5200	-1.9500	 0.981
48.6900	-1.9500	 0.998
49.3500	-1.9500	 0.999
50.6800	-1.9500	 0.989
50.8500	-1.9500	 0.982
51.0200	-1.9500	 0.991
51.1800	-1.9500	 0.989
51.3500	-1.9500	 0.992
51.5100	-1.9500	 0.989
51.6800	-1.9500	 0.993
51.8400	-1.9500	 0.841
52.0100	-1.9500	 0.947
52.1800	-1.9500	 0.956
52.3400	-1.9500	 0.967
52.5100	-1.9500	 0.970
52.6700	-1.9500	 0.985
52.8400	-1.9500	 0.963
53.0100	-1.9500	 0.991
53.1700	-1.9500	 0.990
53.3400	-1.9500	 0.975
53.5100	-1.9500	 0.991
53.6700	-1.9500	 0.995
53.8400	-1.9500	 0.990
54.0000	-1.9500	 0.992
54.1700	-1.9500	 0.983
54.3400	-1.9500	 0.957
54.5000	-1.9500	 0.925
54.6700	-1.9500	 0.966
54.8300	-1.9500	 0.959
55.0000	-1.9500	 0.978
55.1600	-1.9500	 0.963
55.3300	-1.9500	 0.975
55.5000	-1.9500	 0.981
55.6600	-1.9500	 0.987
55.8300	-1.9500	 0.995
57.1600	-1.9500	 0.990
57.3200	-1.9500	 0.997
57.4900	-1.9500	 0.995
57.6600	-1.9500	 0.978
34.2500	-1.7900	 0.000
34.4100	-1.7900	 0.000
34.5800	-1.7900	 0.000
34.7500	-1.7900	 0.000
34.9100	-1.7900	 0.000
35.0800	-1.7900	 0.000
35.2400	-1.7900	 0.000
37.0700	-1.7900	 0.000
37.2400	-1.7900	 0.000
37.4000	-1.7900	 0.000
37.5700	-1.7900	 0.000
37.7300	-1.7900	 0.100
37.9000	-1.7900	 0.100
38.0700	-1.7900	 0.100
38.2300	-1.7900	 0.099
38.4000	-1.7900	 0.099
38.5600	-1.7900	 0.050
38.7300	-1.7900	 0.099
38.9000	-1.7900	 0.050
39.0600	-1.7900	 0.050
39.2300	-1.7900	 0.050
39.4000	-1.7900	 0.049
39.5600	-1.7900	 0.050
39.7300	-1.7900	 0.050
39.8900	-1.7900	 0.139
40.0600	-1.7900	 0.238
40.2300	-1.7900	 0.584
40.3900	-1.7900	 0.663
40.5600	-1.7900	 0.683
40.7200	-1.7900	 0.724
40.8900	-1.7900	 0.450
41.0500	-1.7900	 0.444
41.2200	-1.7900	 0.180
41.3900	-1.7900	 0.098
41.5500	-1.7900	 0.142
41.7200	-1.7900	 0.146
41.8800	-1.7900	 0.621
42.0500	-1.7900	 0.147
42.2200	-1.7900	 0.149
42.3800	-1.7900	 0.100
42.5500	-1.7900	 0.199
42.7200	-1.7900	 0.448
42.8800	-1.7900	 0.742
43.0500	-1.7900	 0.987
43.2100	-1.7900	 0.972
43.3800	-1.7900	 0.970
46.8700	-1.7900	 0.995
47.0300	-1.7900	 0.995
47.2000	-1.7900	 0.995
47.3600	-1.7900	 0.995
47.5300	-1.7900	 0.993
47.7000	-1.7900	 0.995
47.8600	-1.7900	 0.994
48.0300	-1.7900	 0.994
48.1900	-1.7900	 0.994
48.3600	-1.7900	 0.995
48.5200	-1.7900	 0.998
48.6900	-1.7900	 0.999
50.8500	-1.7900	 0.972
51.0200	-1.7900	 0.994
51.1800	-1.7900	 0.990
51.3500	-1.7900	 0.985
51.5100	-1.7900	 0.988
51.6800	-1.7900	 0.983
51.8400	-1.7900	 0.987
52.0100	-1.7900	 0.981
52.1800	-1.7900	 0.972
52.3400	-1.7900	 0.986
52.5100	-1.7900	 0.941
52.6700	-1.7900	 0.978
52.8400	-1.7900	 0.983
53.0100	-1.7900	 0.990
53.1700	-1.7900	 0.959
53.3400	-1.7900	 0.987
53.5100	-1.7900	 0.990
53.6700	-1.7900	 0.986
53.8400	-1.7900	 0.992
54.0000	-1.7900	 0.918
54.1700	-1.7900	 0.967
54.3400	-1.7900	 0.971
54.5000	-1.7900	 0.972
54.6700	-1.7900	 0.869
54.8300	-1.7900	 0.908
55.0000	-1.7900	 0.922
55.1600	-1.7900	 0.946
55.3300	-1.7900	 0.992
55.5000	-1.7900	 0.993
55.6600	-1.7900	 0.993
57.4900	-1.7900	 0.996
57.6600	-1.7900	 0.997
34.2500	-1.6200	 0.000
34.4100	-1.6200	 0.000
34.5800	-1.6200	 0.000
34.7500	-1.6200	 0.000
34.9100	-1.6200	 0.000
35.0800	-1.6200	 0.000
35.2400	-1.6200	 0.000
37.4000	-1.6200	 0.000
37.5700	-1.6200	 0.000
37.7300	-1.6200	 0.050
37.9000	-1.6200	 0.050
38.0700	-1.6200	 0.199
38.2300	-1.6200	 0.100
38.4000	-1.6200	 0.000
38.5600	-1.6200	 0.000
38.7300	-1.6200	 0.099
38.9000	-1.6200	 0.098
39.0600	-1.6200	 0.099
39.2300	-1.6200	 0.050
39.4000	-1.6200	 0.050
39.5600	-1.6200	 0.050
39.7300	-1.6200	 0.098
39.8900	-1.6200	 0.146
40.0600	-1.6200	 0.237
40.2300	-1.6200	 0.477
40.3900	-1.6200	 0.720
40.5600	-1.6200	 0.670
40.7200	-1.6200	 0.789
40.8900	-1.6200	 0.522
41.0500	-1.6200	 0.469
41.2200	-1.6200	 0.094
41.3900	-1.6200	 0.099
41.5500	-1.6200	 0.099
41.7200	-1.6200	 0.147
41.8800	-1.6200	 0.475
42.0500	-1.6200	 0.099
42.2200	-1.6200	 0.050
42.3800	-1.6200	 0.050
42.5500	-1.6200	 0.199
42.7200	-1.6200	 0.497
42.8800	-1.6200	 0.644
43.0500	-1.6200	 0.891
43.2100	-1.6200	 0.971
43.3800	-1.6200	 0.997
43.5500	-1.6200	 0.996
46.7000	-1.6200	 0.972
46.8700	-1.6200	 0.996
47.0300	-1.6200	 0.996
47.2000	-1.6200	 0.995
47.3600	-1.6200	 0.993
47.5300	-1.6200	 0.993
47.7000	-1.6200	 0.994
47.8600	-1.6200	 0.995
48.0300	-1.6200	 0.993
48.1900	-1.6200	 0.945
48.3600	-1.6200	 0.995
48.5200	-1.6200	 0.998
48.6900	-1.6200	 0.949
49.5200	-1.6200	 0.984
49.6900	-1.6200	 0.938
50.8500	-1.6200	 0.986
51.0200	-1.6200	 0.990
51.1800	-1.6200	 0.978
51.3500	-1.6200	 0.986
51.5100	-1.6200	 0.957
51.6800	-1.6200	 0.933
51.8400	-1.6200	 0.945
52.0100	-1.6200	 0.975
52.1800	-1.6200	 0.884
52.3400	-1.6200	 0.852
52.5100	-1.6200	 0.936
52.6700	-1.6200	 0.983
52.8400	-1.6200	 0.991
53.0100	-1.6200	 0.989
53.1700	-1.6200	 0.993
53.3400	-1.6200	 0.980
53.5100	-1.6200	 0.985
53.6700	-1.6200	 0.992
53.8400	-1.6200	 0.883
54.0000	-1.6200	 0.828
54.1700	-1.6200	 0.942
54.3400	-1.6200	 0.950
54.5000	-1.6200	 0.959
54.6700	-1.6200	 0.960
54.8300	-1.6200	 0.992
55.0000	-1.6200	 0.994
55.1600	-1.6200	 0.984
55.3300	-1.6200	 0.994
55.5000	-1.6200	 0.994
55.6600	-1.6200	 0.994
34.2500	-1.4600	 0.000
34.4100	-1.4600	 0.000
34.5800	-1.4600	 0.000
34.7500	-1.4600	 0.000
34.9100	-1.4600	 0.000
35.0800	-1.4600	 0.000
35.2400	-1.4600	 0.000
35.4100	-1.4600	 0.000
37.5700	-1.4600	 0.000
37.7300	-1.4600	 0.050
37.9000	-1.4600	 0.050
38.0700	-1.4600	 0.248
38.2300	-1.4600	 0.100
38.4000	-1.4600	 0.000
38.5600	-1.4600	 0.050
38.7300	-1.4600	 0.100
38.9000	-1.4600	 0.099
39.0600	-1.4600	 0.098
39.2300	-1.4600	 0.097
39.4000	-1.4600	 0.048
39.5600	-1.4600	 0.050
39.7300	-1.4600	 0.098
39.8900	-1.4600	 0.134
40.0600	-1.4600	 0.404
40.2300	-1.4600	 0.546
40.3900	-1.4600	 0.765
40.5600	-1.4600	 0.699
40.7200	-1.4600	 0.750
40.8900	-1.4600	 0.495
41.0500	-1.4600	 0.363
41.2200	-1.4600	 0.240
41.3900	-1.4600	 0.099
41.5500	-1.4600	 0.100
41.7200	-1.4600	 0.099
41.8800	-1.4600	 0.148
42.0500	-1.4600	 0.050
42.2200	-1.4600	 0.000
42.3800	-1.4600	 0.050
42.5500	-1.4600	 0.198
42.7200	-1.4600	 0.544
42.8800	-1.4600	 0.692
43.0500	-1.4600	 0.842
43.2100	-1.4600	 0.979
43.3800	-1.4600	 0.996
43.5500	-1.4600	 0.997
46.5300	-1.4600	 0.994
46.7000	-1.4600	 0.995
46.8700	-1.4600	 0.992
47.0300	-1.4600	 0.993
47.2000	-1.4600	 0.996
47.3600	-1.4600	 0.993
47.5300	-1.4600	 0.993
47.7000	-1.4600	 0.994
47.8600	-1.4600	 0.993
48.0300	-1.4600	 0.994
48.1900	-1.4600	 0.945
48.3600	-1.4600	 0.984
48.5200	-1.4600	 0.997
48.6900	-1.4600	 0.999
48.8600	-1.4600	 0.998
49.0200	-1.4600	 0.999
49.1900	-1.4600	 0.887
49.3500	-1.4600	 0.823
49.5200	-1.4600	 0.913
49.6900	-1.4600	 0.837
50.8500	-1.4600	 0.992
51.0200	-1.4600	 0.993
51.1800	-1.4600	 0.991
51.3500	-1.4600	 0.989
51.5100	-1.4600	 0.982
51.6800	-1.4600	 0.987
51.8400	-1.4600	 0.987
52.0100	-1.4600	 0.976
52.1800	-1.4600	 0.802
52.3400	-1.4600	 0.901
52.5100	-1.4600	 0.834
52.6700	-1.4600	 0.982
52.8400	-1.4600	 0.990
53.0100	-1.4600	 0.994
53.1700	-1.4600	 0.991
53.3400	-1.4600	 0.993
53.5100	-1.4600	 0.989
53.6700	-1.4600	 0.993
53.8400	-1.4600	 0.993
54.0000	-1.4600	 0.990
54.1700	-1.4600	 0.943
54.3400	-1.4600	 0.989
54.5000	-1.4600	 0.953
54.6700	-1.4600	 0.980
54.8300	-1.4600	 0.994
55.0000	-1.4600	 0.994
55.1600	-1.4600	 0.996
55.3300	-1.4600	 0.995
55.5000	-1.4600	 0.996
60.3100	-1.4600	 0.356
34.2500	-1.2900	 0.000
34.4100	-1.2900	 0.000
34.5800	-1.2900	 0.000
34.7500	-1.2900	 0.000
34.9100	-1.2900	 0.000
35.0800	-1.2900	 0.000
35.2400	-1.2900	 0.000
35.4100	-1.2900	 0.000
37.7300	-1.2900	 0.050
37.9000	-1.2900	 0.050
38.0700	-1.2900	 0.050
38.2300	-1.2900	 0.050
38.4000	-1.2900	 0.000
38.5600	-1.2900	 0.100
38.7300	-1.2900	 0.100
38.9000	-1.2900	 0.144
39.0600	-1.2900	 0.197
39.2300	-1.2900	 0.147
39.4000	-1.2900	 0.045
39.5600	-1.2900	 0.050
39.7300	-1.2900	 0.147
39.8900	-1.2900	 0.182
40.0600	-1.2900	 0.335
40.2300	-1.2900	 0.515
40.3900	-1.2900	 0.674
40.5600	-1.2900	 0.455
40.7200	-1.2900	 0.434
40.8900	-1.2900	 0.230
41.0500	-1.2900	 0.381
41.2200	-1.2900	 0.146
41.3900	-1.2900	 0.138
41.5500	-1.2900	 0.100
41.7200	-1.2900	 0.050
41.8800	-1.2900	 0.000
42.0500	-1.2900	 0.000
42.2200	-1.2900	 0.099
42.3800	-1.2900	 0.149
42.5500	-1.2900	 0.198
42.7200	-1.2900	 0.544
42.8800	-1.2900	 0.789
43.0500	-1.2900	 0.953
43.2100	-1.2900	 0.972
43.3800	-1.2900	 0.993
43.5500	-1.2900	 0.997
43.7100	-1.2900	 0.997
43.8800	-1.2900	 0.998
44.0400	-1.2900	 0.998
46.5300	-1.2900	 0.995
46.7000	-1.2900	 0.995
46.8700	-1.2900	 0.993
47.0300	-1.2900	 0.994
47.2000	-1.2900	 0.990
47.3600	-1.2900	 0.993
47.5300	-1.2900	 0.971
47.7000	-1.2900	 0.995
47.8600	-1.2900	 0.993
48.0300	-1.2900	 0.991
48.1900	-1.2900	 0.995
48.3600	-1.2900	 0.992
48.5200	-1.2900	 0.998
48.6900	-1.2900	 0.998
48.8600	-1.2900	 0.997
49.0200	-1.2900	 0.998
49.1900	-1.2900	 0.903
49.3500	-1.2900	 0.923
49.5200	-1.2900	 0.981
49.6900	-1.2900	 0.854
50.8500	-1.2900	 0.995
51.0200	-1.2900	 0.993
51.1800	-1.2900	 0.989
51.3500	-1.2900	 0.941
51.5100	-1.2900	 0.879
51.6800	-1.2900	 0.976
51.8400	-1.2900	 0.956
52.0100	-1.2900	 0.880
52.1800	-1.2900	 0.831
52.3400	-1.2900	 0.835
52.5100	-1.2900	 0.860
52.6700	-1.2900	 0.988
52.8400	-1.2900	 0.982
53.0100	-1.2900	 0.991
53.1700	-1.2900	 0.993
53.3400	-1.2900	 0.993
53.5100	-1.2900	 0.943
53.6700	-1.2900	 0.884
53.8400	-1.2900	 0.958
54.0000	-1.2900	 0.975
54.1700	-1.2900	 0.988
54.3400	-1.2900	 0.980
54.5000	-1.2900	 0.963
54.6700	-1.2900	 0.908
54.8300	-1.2900	 0.995
55.0000	-1.2900	 0.997
60.3100	-1.2900	 0.190
60.4800	-1.2900	 0.996
60.6400	-1.2900	 0.902
34.2500	-1.1200	 0.000
34.4100	-1.1200	 0.000
34.5800	-1.1200	 0.000
34.7500	-1.1200	 0.000
34.9100	-1.1200	 0.000
35.0800	-1.1200	 0.000
35.2400	-1.1200	 0.000
35.4100	-1.1200	 0.000
35.5800	-1.1200	 0.000
37.7300	-1.1200	 0.050
37.9000	-1.1200	 0.050
38.0700	-1.1200	 0.050
38.2300	-1.1200	 0.000
38.4000	-1.1200	 0.100
38.5600	-1.1200	 0.100
38.7300	-1.1200	 0.150
38.9000	-1.1200	 0.148
39.0600	-1.1200	 0.134
39.2300	-1.1200	 0.196
39.4000	-1.1200	 0.049
39.5600	-1.1200	 0.050
39.7300	-1.1200	 0.147
39.8900	-1.1200	 0.145
40.0600	-1.1200	 0.269
40.2300	-1.1200	 0.189
40.3900	-1.1200	 0.395
40.5600	-1.1200	 0.240
40.7200	-1.1200	 0.366
40.8900	-1.1200	 0.378
41.0500	-1.1200	 0.366
41.2200	-1.1200	 0.386
41.3900	-1.1200	 0.147
41.5500	-1.1200	 0.099
41.7200	-1.1200	 0.000
41.8800	-1.1200	 0.000
42.0500	-1.1200	 0.000
42.2200	-1.1200	 0.096
42.3800	-1.1200	 0.149
42.5500	-1.1200	 0.495
42.7200	-1.1200	 0.595
42.8800	-1.1200	 0.842
43.0500	-1.1200	 0.976
43.2100	-1.1200	 0.953
43.3800	-1.1200	 0.995
43.5500	-1.1200	 0.995
43.7100	-1.1200	 0.992
43.8800	-1.1200	 0.998
44.0400	-1.1200	 0.997
44.2100	-1.1200	 0.996
44.3800	-1.1200	 0.997
44.5400	-1.1200	 0.996
44.7100	-1.1200	 0.997
44.8700	-1.1200	 0.996
45.0400	-1.1200	 0.998
45.8700	-1.1200	 0.997
46.0300	-1.1200	 0.948
46.3700	-1.1200	 0.947
46.5300	-1.1200	 0.943
46.7000	-1.1200	 0.993
46.8700	-1.1200	 0.992
47.0300	-1.1200	 0.984
47.2000	-1.1200	 0.992
47.3600	-1.1200	 0.989
47.5300	-1.1200	 0.990
47.7000	-1.1200	 0.988
47.8600	-1.1200	 0.993
48.0300	-1.1200	 0.992
48.1900	-1.1200	 0.990
48.3600	-1.1200	 0.994
48.5200	-1.1200	 0.997
48.6900	-1.1200	 0.997
48.8600	-1.1200	 0.995
49.0200	-1.1200	 0.995
49.1900	-1.1200	 0.902
49.3500	-1.1200	 0.794
49.5200	-1.1200	 0.922
49.6900	-1.1200	 0.890
50.6800	-1.1200	 0.997
50.8500	-1.1200	 0.995
51.0200	-1.1200	 0.990
51.1800	-1.1200	 0.978
51.3500	-1.1200	 0.977
51.5100	-1.1200	 0.929
51.6800	-1.1200	 0.934
51.8400	-1.1200	 0.936
52.0100	-1.1200	 0.910
52.1800	-1.1200	 0.797
52.3400	-1.1200	 0.817
52.5100	-1.1200	 0.760
52.6700	-1.1200	 0.949
52.8400	-1.1200	 0.993
53.0100	-1.1200	 0.943
53.1700	-1.1200	 0.945
53.3400	-1.1200	 0.989
53.5100	-1.1200	 0.953
53.6700	-1.1200	 0.890
53.8400	-1.1200	 0.932
54.0000	-1.1200	 0.979
54.1700	-1.1200	 0.966
54.3400	-1.1200	 0.978
54.5000	-1.1200	 0.983
54.6700	-1.1200	 0.941
54.8300	-1.1200	 0.992
59.9800	-1.1200	 0.996
60.1500	-1.1200	 0.996
60.3100	-1.1200	 0.994
60.4800	-1.1200	 0.995
34.2500	-0.9600	 0.000
34.4100	-0.9600	 0.000
34.5800	-0.9600	 0.000
34.7500	-0.9600	 0.000
34.9100	-0.9600	 0.000
35.0800	-0.9600	 0.000
35.2400	-0.9600	 0.000
35.4100	-0.9600	 0.000
35.5800	-0.9600	 0.000
35.7400	-0.9600	 0.000
37.7300	-0.9600	 0.050
37.9000	-0.9600	 0.050
38.0700	-0.9600	 0.050
38.2300	-0.9600	 0.000
38.4000	-0.9600	 0.100
38.5600	-0.9600	 0.199
38.7300	-0.9600	 0.150
38.9000	-0.9600	 0.200
39.0600	-0.9600	 0.149
39.2300	-0.9600	 0.100
39.4000	-0.9600	 0.050
39.5600	-0.9600	 0.100
39.7300	-0.9600	 0.193
39.8900	-0.9600	 0.147
40.0600	-0.9600	 0.306
40.2300	-0.9600	 0.822
40.3900	-0.9600	 0.376
40.5600	-0.9600	 0.364
40.7200	-0.9600	 0.413
40.8900	-0.9600	 0.474
41.0500	-0.9600	 0.494
41.2200	-0.9600	 0.381
41.3900	-0.9600	 0.148
41.5500	-0.9600	 0.099
41.7200	-0.9600	 0.000
41.8800	-0.9600	 0.000
42.0500	-0.9600	 0.100
42.2200	-0.9600	 0.100
42.3800	-0.9600	 0.247
42.5500	-0.9600	 0.689
42.7200	-0.9600	 0.836
42.8800	-0.9600	 0.940
43.0500	-0.9600	 0.942
43.2100	-0.9600	 0.983
43.3800	-0.9600	 0.997
43.5500	-0.9600	 0.998
43.7100	-0.9600	 0.992
43.8800	-0.9600	 0.987
44.0400	-0.9600	 0.993
44.2100	-0.9600	 0.997
44.3800	-0.9600	 0.996
44.5400	-0.9600	 0.995
44.7100	-0.9600	 0.995
44.8700	-0.9600	 0.960
45.0400	-0.9600	 0.998
45.2000	-0.9600	 0.996
45.3700	-0.9600	 0.996
45.5400	-0.9600	 0.989
45.7000	-0.9600	 0.946
45.8700	-0.9600	 0.948
46.0300	-0.9600	 0.947
46.2000	-0.9600	 0.948
46.3700	-0.9600	 0.947
46.5300	-0.9600	 0.947
46.7000	-0.9600	 0.945
46.8700	-0.9600	 0.980
47.0300	-0.9600	 0.990
47.2000	-0.9600	 0.991
47.3600	-0.9600	 0.973
47.5300	-0.9600	 0.984
47.7000	-0.9600	 0.993
47.8600	-0.9600	 0.990
48.0300	-0.9600	 0.993
48.1900	-0.9600	 0.992
48.3600	-0.9600	 0.988
48.5200	-0.9600	 0.993
48.6900	-0.9600	 0.992
48.8600	-0.9600	 0.994
49.0200	-0.9600	 0.993
49.1900	-0.9600	 0.996
49.3500	-0.9600	 0.997
49.5200	-0.9600	 0.988
50.8500	-0.9600	 0.946
51.0200	-0.9600	 0.994
51.1800	-0.9600	 0.991
51.3500	-0.9600	 0.990
51.5100	-0.9600	 0.980
51.6800	-0.9600	 0.961
51.8400	-0.9600	 0.927
52.0100	-0.9600	 0.620
52.1800	-0.9600	 0.453
52.3400	-0.9600	 0.930
52.5100	-0.9600	 0.983
52.6700	-0.9600	 0.986
52.8400	-0.9600	 0.990
53.0100	-0.9600	 0.931
53.1700	-0.9600	 0.994
53.3400	-0.9600	 0.943
53.5100	-0.9600	 0.892
53.6700	-0.9600	 0.800
53.8400	-0.9600	 0.746
54.0000	-0.9600	 0.964
54.1700	-0.9600	 0.956
54.3400	-0.9600	 0.985
54.5000	-0.9600	 0.989
54.6700	-0.9600	 0.994
60.6400	-0.9600	 0.995
60.8100	-0.9600	 0.995
34.2500	-0.7900	 0.000
34.4100	-0.7900	 0.000
34.5800	-0.7900	 0.000
34.7500	-0.7900	 0.000
34.9100	-0.7900	 0.000
35.0800	-0.7900	 0.000
35.2400	-0.7900	 0.000
35.4100	-0.7900	 0.000
35.5800	-0.7900	 0.000
35.7400	-0.7900	 0.000
35.9100	-0.7900	 0.000
37.7300	-0.7900	 0.050
37.9000	-0.7900	 0.000
38.0700	-0.7900	 0.050
38.2300	-0.7900	 0.000
38.4000	-0.7900	 0.100
38.5600	-0.7900	 0.200
38.7300	-0.7900	 0.150
38.9000	-0.7900	 0.100
39.0600	-0.7900	 0.199
39.2300	-0.7900	 0.148
39.4000	-0.7900	 0.100
39.5600	-0.7900	 0.149
39.7300	-0.7900	 0.149
39.8900	-0.7900	 0.198
40.0600	-0.7900	 0.617
40.2300	-0.7900	 0.775
40.3900	-0.7900	 0.396
40.5600	-0.7900	 0.707
40.7200	-0.7900	 0.724
40.8900	-0.7900	 0.607
41.0500	-0.7900	 0.436
41.2200	-0.7900	 0.139
41.3900	-0.7900	 0.100
41.5500	-0.7900	 0.050
41.7200	-0.7900	 0.000
41.8800	-0.7900	 0.000
42.0500	-0.7900	 0.100
42.2200	-0.7900	 0.100
42.3800	-0.7900	 0.389
42.5500	-0.7900	 0.890
42.7200	-0.7900	 0.890
42.8800	-0.7900	 0.979
43.0500	-0.7900	 0.946
43.2100	-0.7900	 0.974
43.3800	-0.7900	 0.996
43.5500	-0.7900	 0.997
43.7100	-0.7900	 0.994
43.8800	-0.7900	 0.995
44.0400	-0.7900	 0.980
44.2100	-0.7900	 0.971
44.3800	-0.7900	 0.997
44.5400	-0.7900	 0.997
44.7100	-0.7900	 0.995
44.8700	-0.7900	 0.997
45.0400	-0.7900	 0.998
45.2000	-0.7900	 0.945
45.3700	-0.7900	 0.947
45.5400	-0.7900	 0.946
45.7000	-0.7900	 0.947
45.8700	-0.7900	 0.948
46.0300	-0.7900	 0.939
46.2000	-0.7900	 0.947
46.3700	-0.7900	 0.946
46.5300	-0.7900	 0.946
46.7000	-0.7900	 0.945
46.8700	-0.7900	 0.987
47.0300	-0.7900	 0.989
47.2000	-0.7900	 0.992
47.3600	-0.7900	 0.991
47.5300	-0.7900	 0.938
47.7000	-0.7900	 0.991
47.8600	-0.7900	 0.990
48.0300	-0.7900	 0.992
48.1900	-0.7900	 0.993
48.3600	-0.7900	 0.996
48.5200	-0.7900	 0.991
48.6900	-0.7900	 0.992
48.8600	-0.7900	 0.992
49.0200	-0.7900	 0.994
49.1900	-0.7900	 0.990
49.3500	-0.7900	 0.991
49.5200	-0.7900	 0.996
51.0200	-0.7900	 0.990
51.1800	-0.7900	 0.971
51.3500	-0.7900	 0.984
51.5100	-0.7900	 0.974
51.6800	-0.7900	 0.977
51.8400	-0.7900	 0.502
52.0100	-0.7900	 0.551
52.1800	-0.7900	 0.396
52.3400	-0.7900	 0.986
52.5100	-0.7900	 0.981
52.6700	-0.7900	 0.988
52.8400	-0.7900	 0.981
53.0100	-0.7900	 0.936
53.1700	-0.7900	 0.894
53.3400	-0.7900	 0.945
53.5100	-0.7900	 0.895
53.6700	-0.7900	 0.842
53.8400	-0.7900	 0.839
54.0000	-0.7900	 0.983
54.1700	-0.7900	 0.994
54.3400	-0.7900	 0.993
54.5000	-0.7900	 0.992
54.6700	-0.7900	 0.994
60.8100	-0.7900	 0.995
34.2500	-0.6300	 0.000
34.4100	-0.6300	 0.000
34.5800	-0.6300	 0.000
34.7500	-0.6300	 0.000
34.9100	-0.6300	 0.000
35.0800	-0.6300	 0.000
35.2400	-0.6300	 0.000
35.4100	-0.6300	 0.000
35.5800	-0.6300	 0.000
35.7400	-0.6300	 0.000
35.9100	-0.6300	 0.000
37.7300	-0.6300	 0.050
38.0700	-0.6300	 0.000
